r,t,f,y,ProductionByTechnologyAnnual
REGION,EGNGGCP02O,EGWAT2,2026.0,0.3476
REGION,EGNGGCP02O,EGWAT2,2027.0,0.3228
REGION,EGNGGCP02O,EGWAT2,2028.0,0.298
REGION,EGNGGCP02O,EGWAT2,2029.0,0.2731
REGION,EGNGGCP02O,EGWAT2,2030.0,0.2483
REGION,EGNGGCP02O,EGWAT2,2031.0,0.2235
REGION,EGNGGCP02O,EGWAT2,2032.0,0.1986
REGION,EGNGGCP02O,EGWAT2,2033.0,0.1738
REGION,EGNGGCP02O,EGWAT2,2034.0,0.149
REGION,EGNGGCP02O,EGWAT2,2035.0,0.1241
REGION,EGNGGCP02O,EGWAT2,2036.0,0.0993
REGION,EGNGGCP02O,EGWAT2,2037.0,0.0745
REGION,EGNGGCP02O,EGWAT2,2038.0,0.0497
REGION,EGNGGCP02O,EGWAT2,2039.0,0.0248
REGION,EGNGGCP04N,EGEL01,2040.0,5.1445
REGION,EGNGGCP04N,EGEL01,2041.0,4.2324
REGION,EGNGGCP04N,EGEL01,2042.0,3.3854
REGION,EGNGGCP04N,EGEL01,2056.0,3.292
REGION,EGNGGCP04N,EGEL01,2057.0,3.3497
REGION,EGNGGCP04N,EGEL01,2058.0,3.4519
REGION,EGNGGCP04N,EGEL01,2059.0,3.9977
REGION,EGNGGCP04N,EGEL01,2060.0,3.6667
REGION,EGNGGCP04N,EGEL01,2061.0,3.784
REGION,EGNGGCP04N,EGEL01,2062.0,3.8872
REGION,EGNGGCP04N,EGEL01,2063.0,3.9626
REGION,EGNGGCP04N,EGEL01,2064.0,3.9846
REGION,EGNGGCP04N,EGEL01,2065.0,3.9846
REGION,EGNGGCP04N,EGEL01,2066.0,3.7164
REGION,EGNGGCP04N,EGEL01,2067.0,3.9846
REGION,EGNGGCP04N,EGEL01,2068.0,3.9846
REGION,EGNGGCP04N,EGEL01,2069.0,3.9846
REGION,EGNGGCP04N,EGEL01,2070.0,4.3834
REGION,EGNGGCP04N,EGWAT2,2040.0,162.5689
REGION,EGNGGCP04N,EGWAT2,2041.0,133.7449
REGION,EGNGGCP04N,EGWAT2,2042.0,106.979
REGION,EGNGGCP04N,EGWAT2,2056.0,104.0286
REGION,EGNGGCP04N,EGWAT2,2057.0,105.8529
REGION,EGNGGCP04N,EGWAT2,2058.0,109.0806
REGION,EGNGGCP04N,EGWAT2,2059.0,126.329
REGION,EGNGGCP04N,EGWAT2,2060.0,115.8704
REGION,EGNGGCP04N,EGWAT2,2061.0,119.5759
REGION,EGNGGCP04N,EGWAT2,2062.0,122.8356
REGION,EGNGGCP04N,EGWAT2,2063.0,125.2197
REGION,EGNGGCP04N,EGWAT2,2064.0,125.9162
REGION,EGNGGCP04N,EGWAT2,2065.0,125.9162
REGION,EGNGGCP04N,EGWAT2,2066.0,117.4393
REGION,EGNGGCP04N,EGWAT2,2067.0,125.9162
REGION,EGNGGCP04N,EGWAT2,2068.0,125.9162
REGION,EGNGGCP04N,EGWAT2,2069.0,125.9162
REGION,EGNGGCP04N,EGWAT2,2070.0,138.5159
REGION,EGNGGCP04O,EGEL01,2015.0,61.2463
REGION,EGNGGCP04O,EGEL01,2016.0,61.2463
REGION,EGNGGCP04O,EGEL01,2017.0,61.2463
REGION,EGNGGCP04O,EGEL01,2018.0,61.2463
REGION,EGNGGCP04O,EGEL01,2019.0,61.2463
REGION,EGNGGCP04O,EGEL01,2020.0,61.2463
REGION,EGNGGCP04O,EGEL01,2021.0,58.184
REGION,EGNGGCP04O,EGEL01,2022.0,55.1217
REGION,EGNGGCP04O,EGEL01,2023.0,52.0594
REGION,EGNGGCP04O,EGEL01,2024.0,48.997
REGION,EGNGGCP04O,EGEL01,2025.0,45.9347
REGION,EGNGGCP04O,EGEL01,2026.0,42.8724
REGION,EGNGGCP04O,EGEL01,2027.0,39.8101
REGION,EGNGGCP04O,EGEL01,2028.0,36.7478
REGION,EGNGGCP04O,EGEL01,2029.0,33.6855
REGION,EGNGGCP04O,EGEL01,2030.0,30.6232
REGION,EGNGGCP04O,EGEL01,2031.0,27.5608
REGION,EGNGGCP04O,EGEL01,2032.0,24.4985
REGION,EGNGGCP04O,EGEL01,2033.0,21.4362
REGION,EGNGGCP04O,EGEL01,2034.0,18.3739
REGION,EGNGGCP04O,EGEL01,2035.0,15.3116
REGION,EGNGGCP04O,EGEL01,2036.0,12.2493
REGION,EGNGGCP04O,EGEL01,2037.0,9.1869
REGION,EGNGGCP04O,EGEL01,2038.0,6.1246
REGION,EGNGGCP04O,EGEL01,2039.0,3.0623
REGION,EGNGGCP04O,EGWAT2,2015.0,2301.2619
REGION,EGNGGCP04O,EGWAT2,2016.0,2301.2619
REGION,EGNGGCP04O,EGWAT2,2017.0,2301.2619
REGION,EGNGGCP04O,EGWAT2,2018.0,2301.2619
REGION,EGNGGCP04O,EGWAT2,2019.0,2301.2619
REGION,EGNGGCP04O,EGWAT2,2020.0,2301.2619
REGION,EGNGGCP04O,EGWAT2,2021.0,2186.1988
REGION,EGNGGCP04O,EGWAT2,2022.0,2071.1357
REGION,EGNGGCP04O,EGWAT2,2023.0,1956.0726
REGION,EGNGGCP04O,EGWAT2,2024.0,1841.0095
REGION,EGNGGCP04O,EGWAT2,2025.0,1725.9464
REGION,EGNGGCP04O,EGWAT2,2026.0,1610.8833
REGION,EGNGGCP04O,EGWAT2,2027.0,1495.8202
REGION,EGNGGCP04O,EGWAT2,2028.0,1380.7572
REGION,EGNGGCP04O,EGWAT2,2029.0,1265.6941
REGION,EGNGGCP04O,EGWAT2,2030.0,1150.631
REGION,EGNGGCP04O,EGWAT2,2031.0,1035.5679
REGION,EGNGGCP04O,EGWAT2,2032.0,920.5048
REGION,EGNGGCP04O,EGWAT2,2033.0,805.4417
REGION,EGNGGCP04O,EGWAT2,2034.0,690.3786
REGION,EGNGGCP04O,EGWAT2,2035.0,575.3155
REGION,EGNGGCP04O,EGWAT2,2036.0,460.2524
REGION,EGNGGCP04O,EGWAT2,2037.0,345.1893
REGION,EGNGGCP04O,EGWAT2,2038.0,230.1262
REGION,EGNGGCP04O,EGWAT2,2039.0,115.0631
REGION,EGNGTUBP00,EGDUNG,2015.0,390.1669
REGION,EGNGTUBP00,EGDUNG,2016.0,390.1669
REGION,EGNGTUBP00,EGDUNG,2017.0,390.1669
REGION,EGNGTUBP00,EGDUNG,2018.0,390.1669
REGION,EGNGTUBP00,EGDUNG,2019.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2020.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2021.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2022.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2023.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2024.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2025.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2026.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2027.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2028.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2029.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2030.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2031.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2032.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2033.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2034.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2035.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2036.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2037.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2038.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2039.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2040.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2041.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2042.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2043.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2044.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2045.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2046.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2047.0,780.3338
REGION,EGNGTUBP00,EGDUNG,2048.0,780.3338
REGION,EGNULWP04N,EGEL01,2038.0,12.6126
REGION,EGNULWP04N,EGEL01,2039.0,26.0154
REGION,EGNULWP04N,EGEL01,2040.0,39.4182
REGION,EGNULWP04N,EGEL01,2041.0,52.821
REGION,EGNULWP04N,EGEL01,2042.0,66.2238
REGION,EGNULWP04N,EGEL01,2043.0,67.014
REGION,EGNULWP04N,EGEL01,2044.0,67.014
REGION,EGNULWP04N,EGEL01,2045.0,67.014
REGION,EGNULWP04N,EGEL01,2046.0,67.014
REGION,EGNULWP04N,EGEL01,2047.0,67.014
REGION,EGNULWP04N,EGEL01,2048.0,67.014
REGION,EGNULWP04N,EGEL01,2049.0,67.014
REGION,EGNULWP04N,EGEL01,2050.0,67.014
REGION,EGNULWP04N,EGEL01,2051.0,79.2329
REGION,EGNULWP04N,EGEL01,2052.0,87.6228
REGION,EGNULWP04N,EGEL01,2053.0,93.8196
REGION,EGNULWP04N,EGEL01,2054.0,93.8196
REGION,EGNULWP04N,EGEL01,2055.0,93.8196
REGION,EGNULWP04N,EGEL01,2056.0,93.8196
REGION,EGNULWP04N,EGEL01,2057.0,93.8196
REGION,EGNULWP04N,EGEL01,2058.0,93.8196
REGION,EGNULWP04N,EGEL01,2059.0,93.8196
REGION,EGNULWP04N,EGEL01,2060.0,93.8196
REGION,EGNULWP04N,EGEL01,2061.0,93.8196
REGION,EGNULWP04N,EGEL01,2062.0,93.8196
REGION,EGNULWP04N,EGEL01,2063.0,93.8196
REGION,EGNULWP04N,EGEL01,2064.0,93.8196
REGION,EGNULWP04N,EGEL01,2065.0,93.8196
REGION,EGNULWP04N,EGEL01,2066.0,93.8196
REGION,EGNULWP04N,EGEL01,2067.0,93.8196
REGION,EGNULWP04N,EGEL01,2068.0,93.8196
REGION,EGNULWP04N,EGEL01,2069.0,93.8196
REGION,EGNULWP04N,EGEL01,2070.0,93.8196
REGION,EGNULWP04N,EGWAT2,2038.0,0.0013
REGION,EGNULWP04N,EGWAT2,2039.0,0.0026
REGION,EGNULWP04N,EGWAT2,2040.0,0.0039
REGION,EGNULWP04N,EGWAT2,2041.0,0.0053
REGION,EGNULWP04N,EGWAT2,2042.0,0.0066
REGION,EGNULWP04N,EGWAT2,2043.0,0.0067
REGION,EGNULWP04N,EGWAT2,2044.0,0.0067
REGION,EGNULWP04N,EGWAT2,2045.0,0.0067
REGION,EGNULWP04N,EGWAT2,2046.0,0.0067
REGION,EGNULWP04N,EGWAT2,2047.0,0.0067
REGION,EGNULWP04N,EGWAT2,2048.0,0.0067
REGION,EGNULWP04N,EGWAT2,2049.0,0.0067
REGION,EGNULWP04N,EGWAT2,2050.0,0.0067
REGION,EGNULWP04N,EGWAT2,2051.0,0.0079
REGION,EGNULWP04N,EGWAT2,2052.0,0.0088
REGION,EGNULWP04N,EGWAT2,2053.0,0.0094
REGION,EGNULWP04N,EGWAT2,2054.0,0.0094
REGION,EGNULWP04N,EGWAT2,2055.0,0.0094
REGION,EGNULWP04N,EGWAT2,2056.0,0.0094
REGION,EGNULWP04N,EGWAT2,2057.0,0.0094
REGION,EGNULWP04N,EGWAT2,2058.0,0.0094
REGION,EGNULWP04N,EGWAT2,2059.0,0.0094
REGION,EGNULWP04N,EGWAT2,2060.0,0.0094
REGION,EGNULWP04N,EGWAT2,2061.0,0.0094
REGION,EGNULWP04N,EGWAT2,2062.0,0.0094
REGION,EGNULWP04N,EGWAT2,2063.0,0.0094
REGION,EGNULWP04N,EGWAT2,2064.0,0.0094
REGION,EGNULWP04N,EGWAT2,2065.0,0.0094
REGION,EGNULWP04N,EGWAT2,2066.0,0.0094
REGION,EGNULWP04N,EGWAT2,2067.0,0.0094
REGION,EGNULWP04N,EGWAT2,2068.0,0.0094
REGION,EGNULWP04N,EGWAT2,2069.0,0.0094
REGION,EGNULWP04N,EGWAT2,2070.0,0.0094
REGION,EGSOC1P00X,EGEL01,2021.0,5.1926
REGION,EGSOC1P00X,EGEL01,2022.0,5.1926
REGION,EGSOC1P00X,EGEL01,2023.0,5.1926
REGION,EGSOC1P00X,EGEL01,2024.0,5.1926
REGION,EGSOC1P00X,EGEL01,2025.0,5.1926
REGION,EGSOC1P00X,EGEL01,2026.0,5.1926
REGION,EGSOC1P00X,EGEL01,2027.0,5.1926
REGION,EGSOC1P00X,EGEL01,2028.0,5.1926
REGION,EGSOC1P00X,EGEL01,2029.0,5.1926
REGION,EGSOC1P00X,EGEL01,2030.0,5.1926
REGION,EGSOC1P00X,EGEL01,2031.0,5.1926
REGION,EGSOC1P00X,EGEL01,2032.0,5.1926
REGION,EGSOC1P00X,EGEL01,2033.0,5.1926
REGION,EGSOC1P00X,EGEL01,2034.0,5.1926
REGION,EGSOC1P00X,EGEL01,2035.0,5.1926
REGION,EGSOC1P00X,EGEL01,2036.0,5.1926
REGION,EGSOC1P00X,EGEL01,2037.0,5.1926
REGION,EGSOC1P00X,EGEL01,2038.0,5.1926
REGION,EGSOC1P00X,EGEL01,2039.0,5.1926
REGION,EGSOC1P00X,EGEL01,2040.0,5.1926
REGION,EGSOC1P00X,EGEL01,2041.0,5.1926
REGION,EGSOC1P00X,EGEL01,2042.0,5.1926
REGION,EGSOC1P00X,EGEL01,2043.0,5.1926
REGION,EGSOC1P00X,EGEL01,2044.0,5.1926
REGION,EGSOC1P00X,EGEL01,2045.0,5.1926
REGION,EGSOC1P00X,EGEL01,2048.0,19.4721
REGION,EGSOC1P00X,EGEL01,2049.0,33.1699
REGION,EGSOC1P00X,EGEL01,2050.0,52.642
REGION,EGSOC1P00X,EGEL01,2051.0,52.642
REGION,EGSOC1P00X,EGEL01,2052.0,52.642
REGION,EGSOC1P00X,EGEL01,2053.0,52.642
REGION,EGSOC1P00X,EGEL01,2054.0,69.4016
REGION,EGSOC1P00X,EGEL01,2055.0,70.4804
REGION,EGSOC1P00X,EGEL01,2056.0,70.4804
REGION,EGSOC1P00X,EGEL01,2057.0,73.7259
REGION,EGSOC1P00X,EGEL01,2058.0,86.1857
REGION,EGSOC1P00X,EGEL01,2059.0,100.5813
REGION,EGSOC1P00X,EGEL01,2060.0,106.4476
REGION,EGSOC1P00X,EGEL01,2061.0,109.0439
REGION,EGSOC1P00X,EGEL01,2062.0,111.6402
REGION,EGSOC1P00X,EGEL01,2063.0,114.2364
REGION,EGSOC1P00X,EGEL01,2064.0,116.8327
REGION,EGSOC1P00X,EGEL01,2065.0,119.429
REGION,EGSOC1P00X,EGEL01,2066.0,122.0253
REGION,EGSOC1P00X,EGEL01,2067.0,124.6216
REGION,EGSOC1P00X,EGEL01,2068.0,127.2179
REGION,EGSOC1P00X,EGEL01,2069.0,129.8141
REGION,EGSOC1P00X,EGEL01,2070.0,132.4104
REGION,EGSOC1P00X,EGWAT2,2021.0,0.0
REGION,EGSOC1P00X,EGWAT2,2022.0,0.0
REGION,EGSOC1P00X,EGWAT2,2023.0,0.0
REGION,EGSOC1P00X,EGWAT2,2024.0,0.0
REGION,EGSOC1P00X,EGWAT2,2025.0,0.0
REGION,EGSOC1P00X,EGWAT2,2026.0,0.0
REGION,EGSOC1P00X,EGWAT2,2027.0,0.0
REGION,EGSOC1P00X,EGWAT2,2028.0,0.0
REGION,EGSOC1P00X,EGWAT2,2029.0,0.0
REGION,EGSOC1P00X,EGWAT2,2030.0,0.0
REGION,EGSOC1P00X,EGWAT2,2031.0,0.0
REGION,EGSOC1P00X,EGWAT2,2032.0,0.0
REGION,EGSOC1P00X,EGWAT2,2033.0,0.0
REGION,EGSOC1P00X,EGWAT2,2034.0,0.0
REGION,EGSOC1P00X,EGWAT2,2035.0,0.0
REGION,EGSOC1P00X,EGWAT2,2036.0,0.0
REGION,EGSOC1P00X,EGWAT2,2037.0,0.0
REGION,EGSOC1P00X,EGWAT2,2038.0,0.0
REGION,EGSOC1P00X,EGWAT2,2039.0,0.0
REGION,EGSOC1P00X,EGWAT2,2040.0,0.0
REGION,EGSOC1P00X,EGWAT2,2041.0,0.0
REGION,EGSOC1P00X,EGWAT2,2042.0,0.0
REGION,EGSOC1P00X,EGWAT2,2043.0,0.0
REGION,EGSOC1P00X,EGWAT2,2044.0,0.0
REGION,EGSOC1P00X,EGWAT2,2045.0,0.0
REGION,EGSOC1P00X,EGWAT2,2048.0,0.0
REGION,EGSOC1P00X,EGWAT2,2049.0,0.0
REGION,EGSOC1P00X,EGWAT2,2050.0,0.0
REGION,EGSOC1P00X,EGWAT2,2051.0,0.0
REGION,EGSOC1P00X,EGWAT2,2052.0,0.0
REGION,EGSOC1P00X,EGWAT2,2053.0,0.0
REGION,EGSOC1P00X,EGWAT2,2054.0,0.0
REGION,EGSOC1P00X,EGWAT2,2055.0,0.0
REGION,EGSOC1P00X,EGWAT2,2056.0,0.0
REGION,EGSOC1P00X,EGWAT2,2057.0,0.0
REGION,EGSOC1P00X,EGWAT2,2058.0,0.0
REGION,EGSOC1P00X,EGWAT2,2059.0,0.0
REGION,EGSOC1P00X,EGWAT2,2060.0,0.0
REGION,EGSOC1P00X,EGWAT2,2061.0,0.0
REGION,EGSOC1P00X,EGWAT2,2062.0,0.0
REGION,EGSOC1P00X,EGWAT2,2063.0,0.0
REGION,EGSOC1P00X,EGWAT2,2064.0,0.0
REGION,EGSOC1P00X,EGWAT2,2065.0,0.0
REGION,EGSOC1P00X,EGWAT2,2066.0,0.0
REGION,EGSOC1P00X,EGWAT2,2067.0,0.0
REGION,EGSOC1P00X,EGWAT2,2068.0,0.0
REGION,EGSOC1P00X,EGWAT2,2069.0,0.0
REGION,EGSOC1P00X,EGWAT2,2070.0,0.0
REGION,EGSOC2P00X,EGEL01,2021.0,6.5328
REGION,EGSOC2P00X,EGEL01,2022.0,6.5328
REGION,EGSOC2P00X,EGEL01,2023.0,6.5328
REGION,EGSOC2P00X,EGEL01,2024.0,6.5328
REGION,EGSOC2P00X,EGEL01,2025.0,6.5328
REGION,EGSOC2P00X,EGEL01,2026.0,6.5328
REGION,EGSOC2P00X,EGEL01,2027.0,6.5328
REGION,EGSOC2P00X,EGEL01,2028.0,6.5328
REGION,EGSOC2P00X,EGEL01,2029.0,6.5328
REGION,EGSOC2P00X,EGEL01,2030.0,6.5328
REGION,EGSOC2P00X,EGEL01,2031.0,6.5328
REGION,EGSOC2P00X,EGEL01,2032.0,6.5328
REGION,EGSOC2P00X,EGEL01,2033.0,6.5328
REGION,EGSOC2P00X,EGEL01,2034.0,6.5328
REGION,EGSOC2P00X,EGEL01,2035.0,6.5328
REGION,EGSOC2P00X,EGEL01,2036.0,6.5328
REGION,EGSOC2P00X,EGEL01,2037.0,6.5328
REGION,EGSOC2P00X,EGEL01,2038.0,6.5328
REGION,EGSOC2P00X,EGEL01,2039.0,6.5328
REGION,EGSOC2P00X,EGEL01,2040.0,6.5328
REGION,EGSOC2P00X,EGEL01,2041.0,6.5328
REGION,EGSOC2P00X,EGEL01,2042.0,6.5328
REGION,EGSOC2P00X,EGEL01,2043.0,6.5328
REGION,EGSOC2P00X,EGEL01,2044.0,6.5328
REGION,EGSOC2P00X,EGEL01,2045.0,6.5328
REGION,EGSOC2P00X,EGEL01,2060.0,20.4179
REGION,EGSOC2P00X,EGEL01,2061.0,37.9056
REGION,EGSOC2P00X,EGEL01,2062.0,55.7232
REGION,EGSOC2P00X,EGEL01,2063.0,74.5074
REGION,EGSOC2P00X,EGEL01,2064.0,94.7475
REGION,EGSOC2P00X,EGEL01,2065.0,116.4593
REGION,EGSOC2P00X,EGEL01,2066.0,145.4782
REGION,EGSOC2P00X,EGEL01,2067.0,156.7883
REGION,EGSOC2P00X,EGEL01,2068.0,160.0547
REGION,EGSOC2P00X,EGEL01,2069.0,163.3211
REGION,EGSOC2P00X,EGEL01,2070.0,166.5876
REGION,EGSOC2P00X,EGWAT2,2021.0,0.0
REGION,EGSOC2P00X,EGWAT2,2022.0,0.0
REGION,EGSOC2P00X,EGWAT2,2023.0,0.0
REGION,EGSOC2P00X,EGWAT2,2024.0,0.0
REGION,EGSOC2P00X,EGWAT2,2025.0,0.0
REGION,EGSOC2P00X,EGWAT2,2026.0,0.0
REGION,EGSOC2P00X,EGWAT2,2027.0,0.0
REGION,EGSOC2P00X,EGWAT2,2028.0,0.0
REGION,EGSOC2P00X,EGWAT2,2029.0,0.0
REGION,EGSOC2P00X,EGWAT2,2030.0,0.0
REGION,EGSOC2P00X,EGWAT2,2031.0,0.0
REGION,EGSOC2P00X,EGWAT2,2032.0,0.0
REGION,EGSOC2P00X,EGWAT2,2033.0,0.0
REGION,EGSOC2P00X,EGWAT2,2034.0,0.0
REGION,EGSOC2P00X,EGWAT2,2035.0,0.0
REGION,EGSOC2P00X,EGWAT2,2036.0,0.0
REGION,EGSOC2P00X,EGWAT2,2037.0,0.0
REGION,EGSOC2P00X,EGWAT2,2038.0,0.0
REGION,EGSOC2P00X,EGWAT2,2039.0,0.0
REGION,EGSOC2P00X,EGWAT2,2040.0,0.0
REGION,EGSOC2P00X,EGWAT2,2041.0,0.0
REGION,EGSOC2P00X,EGWAT2,2042.0,0.0
REGION,EGSOC2P00X,EGWAT2,2043.0,0.0
REGION,EGSOC2P00X,EGWAT2,2044.0,0.0
REGION,EGSOC2P00X,EGWAT2,2045.0,0.0
REGION,EGSOC2P00X,EGWAT2,2060.0,0.0
REGION,EGSOC2P00X,EGWAT2,2061.0,0.0
REGION,EGSOC2P00X,EGWAT2,2062.0,0.0
REGION,EGSOC2P00X,EGWAT2,2063.0,0.0
REGION,EGSOC2P00X,EGWAT2,2064.0,0.0
REGION,EGSOC2P00X,EGWAT2,2065.0,0.0
REGION,EGSOC2P00X,EGWAT2,2066.0,0.0
REGION,EGSOC2P00X,EGWAT2,2067.0,0.0
REGION,EGSOC2P00X,EGWAT2,2068.0,0.0
REGION,EGSOC2P00X,EGWAT2,2069.0,0.0
REGION,EGSOC2P00X,EGWAT2,2070.0,0.0
REGION,EGSOFPVA13,EGEL01,2036.0,1.9639
REGION,EGSOFPVA13,EGEL01,2037.0,1.9639
REGION,EGSOFPVA13,EGEL01,2038.0,1.9639
REGION,EGSOFPVA13,EGEL01,2039.0,1.9639
REGION,EGSOFPVA13,EGEL01,2040.0,1.9639
REGION,EGSOFPVA13,EGEL01,2041.0,1.9639
REGION,EGSOFPVA13,EGEL01,2042.0,1.9639
REGION,EGSOFPVA13,EGEL01,2043.0,1.9639
REGION,EGSOFPVA13,EGEL01,2044.0,1.9639
REGION,EGSOFPVA13,EGEL01,2045.0,1.9639
REGION,EGSOFPVA13,EGEL01,2046.0,1.9639
REGION,EGSOFPVA13,EGEL01,2047.0,1.9639
REGION,EGSOFPVA13,EGEL01,2048.0,1.9639
REGION,EGSOFPVA13,EGEL01,2049.0,1.9639
REGION,EGSOFPVA13,EGEL01,2050.0,1.9639
REGION,EGSOFPVA13,EGEL01,2051.0,1.9639
REGION,EGSOFPVA13,EGEL01,2052.0,1.9639
REGION,EGSOFPVA13,EGEL01,2053.0,1.9639
REGION,EGSOFPVA13,EGEL01,2054.0,1.9639
REGION,EGSOFPVA13,EGEL01,2055.0,1.9639
REGION,EGSOFPVA13,EGEL01,2056.0,1.9639
REGION,EGSOFPVA13,EGEL01,2057.0,1.9639
REGION,EGSOFPVA13,EGEL01,2058.0,1.9639
REGION,EGSOFPVA13,EGEL01,2059.0,1.9639
REGION,EGSOFPVA13,EGEL01,2060.0,1.9639
REGION,EGSOFPVA13,EGEL01,2061.0,1.9639
REGION,EGSOFPVA13,EGEL01,2062.0,1.9639
REGION,EGSOFPVA13,EGEL01,2063.0,1.9639
REGION,EGSOFPVA13,EGEL01,2064.0,1.9639
REGION,EGSOFPVA13,EGEL01,2065.0,1.9639
REGION,EGSOFPVA13,EGEL01,2066.0,1.9639
REGION,EGSOFPVA13,EGEL01,2067.0,1.9639
REGION,EGSOFPVA13,EGEL01,2068.0,1.9639
REGION,EGSOFPVA13,EGEL01,2069.0,1.9639
REGION,EGSOFPVA13,EGEL01,2070.0,1.9639
REGION,EGSOFPVA13,EGWAT1,2036.0,0.0
REGION,EGSOFPVA13,EGWAT1,2037.0,0.0
REGION,EGSOFPVA13,EGWAT1,2038.0,0.0
REGION,EGSOFPVA13,EGWAT1,2039.0,0.0
REGION,EGSOFPVA13,EGWAT1,2040.0,0.0
REGION,EGSOFPVA13,EGWAT1,2041.0,0.0
REGION,EGSOFPVA13,EGWAT1,2042.0,0.0
REGION,EGSOFPVA13,EGWAT1,2043.0,0.0
REGION,EGSOFPVA13,EGWAT1,2044.0,0.0
REGION,EGSOFPVA13,EGWAT1,2045.0,0.0
REGION,EGSOFPVA13,EGWAT1,2046.0,0.0
REGION,EGSOFPVA13,EGWAT1,2047.0,0.0
REGION,EGSOFPVA13,EGWAT1,2048.0,0.0
REGION,EGSOFPVA13,EGWAT1,2049.0,0.0
REGION,EGSOFPVA13,EGWAT1,2050.0,0.0
REGION,EGSOFPVA13,EGWAT1,2051.0,0.0
REGION,EGSOFPVA13,EGWAT1,2052.0,0.0
REGION,EGSOFPVA13,EGWAT1,2053.0,0.0
REGION,EGSOFPVA13,EGWAT1,2054.0,0.0
REGION,EGSOFPVA13,EGWAT1,2055.0,0.0
REGION,EGSOFPVA13,EGWAT1,2056.0,0.0
REGION,EGSOFPVA13,EGWAT1,2057.0,0.0
REGION,EGSOFPVA13,EGWAT1,2058.0,0.0
REGION,EGSOFPVA13,EGWAT1,2059.0,0.0
REGION,EGSOFPVA13,EGWAT1,2060.0,0.0
REGION,EGSOFPVA13,EGWAT1,2061.0,0.0
REGION,EGSOFPVA13,EGWAT1,2062.0,0.0
REGION,EGSOFPVA13,EGWAT1,2063.0,0.0
REGION,EGSOFPVA13,EGWAT1,2064.0,0.0
REGION,EGSOFPVA13,EGWAT1,2065.0,0.0
REGION,EGSOFPVA13,EGWAT1,2066.0,0.0
REGION,EGSOFPVA13,EGWAT1,2067.0,0.0
REGION,EGSOFPVA13,EGWAT1,2068.0,0.0
REGION,EGSOFPVA13,EGWAT1,2069.0,0.0
REGION,EGSOFPVA13,EGWAT1,2070.0,0.0
REGION,EGSOFPVA23,EGEL01,2036.0,1.8937
REGION,EGSOFPVA23,EGEL01,2037.0,1.8937
REGION,EGSOFPVA23,EGEL01,2038.0,1.8937
REGION,EGSOFPVA23,EGEL01,2039.0,1.8937
REGION,EGSOFPVA23,EGEL01,2040.0,1.8937
REGION,EGSOFPVA23,EGEL01,2041.0,1.8937
REGION,EGSOFPVA23,EGEL01,2042.0,1.8937
REGION,EGSOFPVA23,EGEL01,2043.0,1.8937
REGION,EGSOFPVA23,EGEL01,2044.0,1.8937
REGION,EGSOFPVA23,EGEL01,2045.0,1.8937
REGION,EGSOFPVA23,EGEL01,2046.0,1.8937
REGION,EGSOFPVA23,EGEL01,2047.0,1.8937
REGION,EGSOFPVA23,EGEL01,2048.0,1.8937
REGION,EGSOFPVA23,EGEL01,2049.0,1.8937
REGION,EGSOFPVA23,EGEL01,2050.0,1.8937
REGION,EGSOFPVA23,EGEL01,2051.0,1.8937
REGION,EGSOFPVA23,EGEL01,2052.0,1.8937
REGION,EGSOFPVA23,EGEL01,2053.0,1.8937
REGION,EGSOFPVA23,EGEL01,2054.0,1.8937
REGION,EGSOFPVA23,EGEL01,2055.0,1.8937
REGION,EGSOFPVA23,EGEL01,2056.0,1.8937
REGION,EGSOFPVA23,EGEL01,2057.0,1.8937
REGION,EGSOFPVA23,EGEL01,2058.0,1.8937
REGION,EGSOFPVA23,EGEL01,2059.0,1.8937
REGION,EGSOFPVA23,EGEL01,2060.0,1.8937
REGION,EGSOFPVA23,EGEL01,2061.0,1.8937
