,y,Amarti-Neshe FPV,Aswan 1 FPV,Aswan 2 FPV,Baro FPV,Birbir FPV,Chemoga Yeda FPV,Dagash FPV,Dal FPV,Finchaa FPV,Genji FPV,High Aswan Dam FPV,Jebel Aulia FPV,Kajbar FPV,Karadobi FPV,Kashm El Girba  FPV,Lake Tana - Beles FPV,Lower Dabus FPV,Lower Dedessa FPV,Merowe FPV,Mograt FPV,Renaissance FPV,Sabaloka FPV,Shereik FPV,Tekeze 1 FPV,Tekeze 2 FPV,Upper Atbara FPV,Upper Mandaya FPV
41,2056.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000026,0.019,0.36,0.16819968727074167,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,0.0,0.205,0.42000000000002374,0.0,0.0,0.21522465503653274,0.0
42,2057.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000026,0.019,0.36,0.40976040364093863,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,0.0,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
43,2058.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000026,0.019,0.36,0.8156720812235096,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,0.0,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
44,2059.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000026,0.019,0.36,1.6,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,0.0,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
45,2060.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000026,0.019,0.36,1.6,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,1.0,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
46,2061.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000026,0.019,0.36,1.6,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,1.9409224710865791,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
47,2062.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.1000000000000263,0.019,0.36,1.6,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,2.940922471086579,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
48,2063.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000038,0.019,0.36,1.6,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,3.0911839554412697,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
49,2064.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.1000000000000427,0.019,0.36,1.6,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,3.5607713103792724,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
50,2065.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.0,0.0,2.100000000000043,0.019,0.36,1.6,0.01,0.0,0.0,0.0,1.2400000000000062,0.312,4.560771310379272,0.205,0.42000000000002374,0.0,0.0,0.32,0.0
51,2066.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000369,0.128,0.0,2.1000000000000454,0.019,0.36,1.6,0.01,0.11451090170634048,0.0,0.0,1.2400000000000062,0.312,5.560771310379272,0.205,0.42000000000002374,0.3,0.38,0.32,0.0
52,2067.0,0.098,0.28,0.27,0.0,0.467,0.0,0.312,0.6480000000000369,0.128,0.0,2.1000000000000454,0.019,0.36,1.6,0.01,0.45999999999999996,0.0,0.55,1.2400000000000062,0.312,6.4,0.205,0.42000000000002374,0.3,0.38,0.32,0.0
53,2068.0,0.098,0.28,0.27,0.0,0.467,0.28,0.312,0.6480000000000369,0.128,0.0,2.1000000000000454,0.019,0.36,1.6,0.01,0.45999999999999996,0.0,0.55,1.2400000000000062,0.312,6.4,0.205,0.42000000000002374,0.3,0.38,0.32,0.0
54,2069.0,0.098,0.28,0.27,0.47848159005695473,0.467,0.28,0.312,0.6480000000000369,0.128,0.216,2.1000000000000454,0.019,0.36,1.6,0.01,0.45999999999999996,0.25,0.55,1.2400000000000062,0.312,6.4,0.205,0.42000000000002374,0.3,0.38,0.32,0.0
55,2070.0,0.098,0.28,0.27,0.47848159005695473,0.467,0.28,0.312,0.6480000000000369,0.128,0.216,2.1000000000000454,0.019,0.36,1.6,0.01,0.45999999999999996,0.25,0.55,1.2400000000000062,0.312,6.4,0.205,0.42000000000002374,0.3,0.38,0.32,1.0
