r,t,f,y,UseByTechnologyAnnual
REGION,EGHYDMS03X,EGWAT1,2043.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2044.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2045.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2046.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2047.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2048.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2049.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2050.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2051.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2052.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2053.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2054.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2055.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2056.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2057.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2058.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2059.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2060.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2061.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2062.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2063.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2064.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2065.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2066.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2067.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2068.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2069.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2070.0,7851.642
REGION,EGLF00E00X,EGLFOI,2015.0,79.624
REGION,EGLF00E00X,EGLFOI,2016.0,53.5421
REGION,EGLF00E00X,EGLFOI,2017.0,50.069
REGION,EGLF00E00X,EGLFOI,2018.0,73.4652
REGION,EGLF00E00X,EGLFOI,2019.0,73.4652
REGION,EGLF00E00X,EGLFOI,2020.0,73.4652
REGION,EGLF00E00X,EGLFOI,2021.0,68.0303
REGION,EGLF00E00X,EGLFOI,2022.0,62.5954
REGION,EGLF00E00X,EGLFOI,2023.0,57.1606
REGION,EGLF00E00X,EGLFOI,2024.0,51.7257
REGION,EGLF00E00X,EGLFOI,2025.0,46.2908
REGION,EGLF00E00X,EGLFOI,2026.0,40.8559
REGION,EGLF00E00X,EGLFOI,2027.0,34.421
REGION,EGLF00E00X,EGLFOI,2028.0,28.9861
REGION,EGLF00E00X,EGLFOI,2029.0,23.5512
REGION,EGLF00E00X,EGLFOI,2030.0,18.1163
REGION,EGLF00E00X,EGLFOI,2031.0,16.7576
REGION,EGLF00E00X,EGLFOI,2032.0,15.3989
REGION,EGLF00E00X,EGLFOI,2033.0,14.0401
REGION,EGLF00E00X,EGLFOI,2034.0,12.6814
REGION,EGLF00E00X,EGLFOI,2035.0,11.3227
REGION,EGLF00E00X,EGLFOI,2036.0,9.964
REGION,EGLF00E00X,EGLFOI,2037.0,8.6052
REGION,EGLF00E00X,EGLFOI,2038.0,7.2465
REGION,EGLF00E00X,EGLFOI,2039.0,5.8878
REGION,EGLF00E00X,EGLFOI,2040.0,4.5291
REGION,EGLF00E00X,EGLFOI,2041.0,4.1894
REGION,EGLF00E00X,EGLFOI,2042.0,3.8497
REGION,EGLF00E00X,EGLFOI,2043.0,3.51
REGION,EGLF00E00X,EGLFOI,2044.0,3.1704
REGION,EGLF00E00X,EGLFOI,2045.0,2.8307
REGION,EGLF00E00X,EGLFOI,2046.0,2.491
REGION,EGLF00E00X,EGLFOI,2047.0,2.1513
REGION,EGLF00E00X,EGLFOI,2048.0,1.8116
REGION,EGLF00E00X,EGLFOI,2049.0,1.4719
REGION,EGLF00E00X,EGLFOI,2050.0,1.1323
REGION,EGLF00E00X,EGLFOI,2051.0,1.0473
REGION,EGLF00E00X,EGLFOI,2052.0,0.9624
REGION,EGLF00E00X,EGLFOI,2053.0,0.8775
REGION,EGLF00E00X,EGLFOI,2054.0,0.7926
REGION,EGLF00E00X,EGLFOI,2055.0,0.7077
REGION,EGLF00E00X,EGLFOI,2056.0,0.6227
REGION,EGLF00E00X,EGLFOI,2057.0,0.5378
REGION,EGLF00E00X,EGLFOI,2058.0,0.4529
REGION,EGLF00E00X,EGLFOI,2059.0,0.368
REGION,EGLF00E00X,EGLFOI,2060.0,0.2831
REGION,EGLF00E00X,EGLFOI,2061.0,0.2618
REGION,EGLF00E00X,EGLFOI,2062.0,0.2406
REGION,EGLF00E00X,EGLFOI,2063.0,0.2194
REGION,EGLF00E00X,EGLFOI,2064.0,0.1981
REGION,EGLF00E00X,EGLFOI,2065.0,0.1769
REGION,EGLF00E00X,EGLFOI,2066.0,0.1557
REGION,EGLF00E00X,EGLFOI,2067.0,0.1345
REGION,EGLF00E00X,EGLFOI,2068.0,0.1132
REGION,EGLF00E00X,EGLFOI,2069.0,0.092
REGION,EGLF00E00X,EGLFOI,2070.0,0.0708
REGION,EGLF00P00X,EGLFOI,2015.0,934.5013
REGION,EGLF00P00X,EGLFOI,2016.0,920.4352
REGION,EGLF00P00X,EGLFOI,2017.0,906.369
REGION,EGLF00P00X,EGLFOI,2018.0,892.3029
REGION,EGLF00P00X,EGLFOI,2019.0,878.2368
REGION,EGLF00P00X,EGLFOI,2020.0,864.1706
REGION,EGLF00P00X,EGLFOI,2021.0,871.2144
REGION,EGLF00P00X,EGLFOI,2022.0,878.2582
REGION,EGLF00P00X,EGLFOI,2023.0,885.302
REGION,EGLF00P00X,EGLFOI,2024.0,892.3458
REGION,EGLF00P00X,EGLFOI,2025.0,899.3896
REGION,EGLF00P00X,EGLFOI,2026.0,906.4334
REGION,EGLF00P00X,EGLFOI,2027.0,913.4771
REGION,EGLF00P00X,EGLFOI,2028.0,920.5209
REGION,EGLF00P00X,EGLFOI,2029.0,927.5647
REGION,EGLF00P00X,EGLFOI,2030.0,934.6085
REGION,EGLF00P00X,EGLFOI,2031.0,881.9942
REGION,EGLF00P00X,EGLFOI,2032.0,829.38
REGION,EGLF00P00X,EGLFOI,2033.0,776.7657
REGION,EGLF00P00X,EGLFOI,2034.0,724.1514
REGION,EGLF00P00X,EGLFOI,2035.0,671.5372
REGION,EGLF00P00X,EGLFOI,2036.0,618.9229
REGION,EGLF00P00X,EGLFOI,2037.0,566.3086
REGION,EGLF00P00X,EGLFOI,2038.0,513.6944
REGION,EGLF00P00X,EGLFOI,2039.0,461.0801
REGION,EGLF00P00X,EGLFOI,2040.0,408.4658
REGION,EGLF00P00X,EGLFOI,2041.0,385.4255
REGION,EGLF00P00X,EGLFOI,2042.0,362.3852
REGION,EGLF00P00X,EGLFOI,2043.0,339.3448
REGION,EGLF00P00X,EGLFOI,2044.0,316.3045
REGION,EGLF00P00X,EGLFOI,2045.0,293.2641
REGION,EGLF00P00X,EGLFOI,2046.0,270.2238
REGION,EGLF00P00X,EGLFOI,2047.0,247.1835
REGION,EGLF00P00X,EGLFOI,2048.0,224.1431
REGION,EGLF00P00X,EGLFOI,2049.0,201.1028
REGION,EGLF00P00X,EGLFOI,2050.0,178.0624
REGION,EGLF00P00X,EGLFOI,2051.0,153.6
REGION,EGLF00P00X,EGLFOI,2052.0,138.8632
REGION,EGLF00P00X,EGLFOI,2053.0,123.7895
REGION,EGLF00P00X,EGLFOI,2054.0,108.3789
REGION,EGLF00P00X,EGLFOI,2055.0,92.6316
REGION,EGLF00P00X,EGLFOI,2056.0,77.6842
REGION,EGLF00P00X,EGLFOI,2057.0,61.8947
REGION,EGLF00P00X,EGLFOI,2058.0,45.2632
REGION,EGLF00P00X,EGLFOI,2059.0,27.7895
REGION,EGLF00P00X,EGLFOI,2060.0,26.5263
REGION,EGLF00P00X,EGLFOI,2061.0,25.1242
REGION,EGLF00P00X,EGLFOI,2062.0,23.6463
REGION,EGLF00P00X,EGLFOI,2063.0,22.0926
REGION,EGLF00P00X,EGLFOI,2064.0,20.4632
REGION,EGLF00P00X,EGLFOI,2065.0,18.7579
REGION,EGLF00P00X,EGLFOI,2066.0,16.6737
REGION,EGLF00P00X,EGLFOI,2067.0,14.5895
REGION,EGLF00P00X,EGLFOI,2068.0,12.5053
REGION,EGLF00P00X,EGLFOI,2069.0,10.4211
REGION,EGLF00P00X,EGLFOI,2070.0,8.3368
REGION,EGLFRCP04O,EGLFOI,2015.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2016.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2017.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2018.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2019.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2020.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2021.0,3.8841
REGION,EGLFRCP04O,EGLFOI,2022.0,3.6797
REGION,EGLFRCP04O,EGLFOI,2023.0,3.4753
REGION,EGLFRCP04O,EGLFOI,2024.0,3.2708
REGION,EGLFRCP04O,EGLFOI,2025.0,3.0664
REGION,EGLFRCP04O,EGLFOI,2026.0,2.862
REGION,EGLFRCP04O,EGLFOI,2027.0,2.6575
REGION,EGLFRCP04O,EGLFOI,2028.0,2.4531
REGION,EGLFRCP04O,EGLFOI,2029.0,2.2487
REGION,EGLFRCP04O,EGLFOI,2030.0,2.0443
REGION,EGLFRCP04O,EGLFOI,2031.0,1.8398
REGION,EGLFRCP04O,EGLFOI,2032.0,1.6354
REGION,EGLFRCP04O,EGLFOI,2033.0,1.431
REGION,EGLFRCP04O,EGLFOI,2034.0,1.2266
REGION,EGLFRCP04O,EGLFOI,2035.0,1.0221
REGION,EGLFRCP04O,EGLFOI,2036.0,0.8177
REGION,EGLFRCP04O,EGLFOI,2037.0,0.6133
REGION,EGLFRCP04O,EGLFOI,2038.0,0.4089
REGION,EGLFRCP04O,EGLFOI,2039.0,0.2044
REGION,EGLFRCP04O,EGWAT1,2015.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2016.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2017.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2018.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2019.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2020.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2021.0,51.4966
REGION,EGLFRCP04O,EGWAT1,2022.0,48.7862
REGION,EGLFRCP04O,EGWAT1,2023.0,46.0759
REGION,EGLFRCP04O,EGWAT1,2024.0,43.3655
REGION,EGLFRCP04O,EGWAT1,2025.0,40.6552
REGION,EGLFRCP04O,EGWAT1,2026.0,37.9448
REGION,EGLFRCP04O,EGWAT1,2027.0,35.2345
REGION,EGLFRCP04O,EGWAT1,2028.0,32.5241
REGION,EGLFRCP04O,EGWAT1,2029.0,29.8138
REGION,EGLFRCP04O,EGWAT1,2030.0,27.1035
REGION,EGLFRCP04O,EGWAT1,2031.0,24.3931
REGION,EGLFRCP04O,EGWAT1,2032.0,21.6828
REGION,EGLFRCP04O,EGWAT1,2033.0,18.9724
REGION,EGLFRCP04O,EGWAT1,2034.0,16.2621
REGION,EGLFRCP04O,EGWAT1,2035.0,13.5517
REGION,EGLFRCP04O,EGWAT1,2036.0,10.8414
REGION,EGLFRCP04O,EGWAT1,2037.0,8.131
REGION,EGLFRCP04O,EGWAT1,2038.0,5.4207
REGION,EGLFRCP04O,EGWAT1,2039.0,2.7103
REGION,EGNG00ELGX,EGGASF,2015.0,853.4169
REGION,EGNG00ELGX,EGGASF,2016.0,836.4947
REGION,EGNG00ELGX,EGGASF,2017.0,836.4947
REGION,EGNG00ELGX,EGGASF,2018.0,836.4947
REGION,EGNG00ELGX,EGGASF,2019.0,836.4947
REGION,EGNG00ELGX,EGGASF,2020.0,206.4196
REGION,EGNG00ELGX,EGGASF,2021.0,453.4418
REGION,EGNG00ELGX,EGGASF,2022.0,353.8513
REGION,EGNG00ELGX,EGGASF,2023.0,267.5576
REGION,EGNG00ELGX,EGGASF,2024.0,258.637
REGION,EGNG00ELGX,EGGASF,2025.0,83.693
REGION,EGNG00ELGX,EGGASF,2026.0,281.4216
REGION,EGNG00ELGX,EGGASF,2027.0,310.0436
REGION,EGNG00ELGX,EGGASF,2028.0,343.3624
REGION,EGNG00ELGX,EGGASF,2029.0,376.6909
REGION,EGNG00ELGX,EGGASF,2030.0,410.0291
REGION,EGNG00ELGX,EGGASF,2031.0,361.2084
REGION,EGNG00ELGX,EGGASF,2032.0,286.0926
REGION,EGNG00ELGX,EGGASF,2033.0,198.965
REGION,EGNG00ELGX,EGGASF,2034.0,108.9786
REGION,EGNG00ELGX,EGGASF,2035.0,38.6307
REGION,EGNG00P00X,EGGASF,2015.0,556.0949
REGION,EGNG00P00X,EGGASF,2016.0,570.3564
REGION,EGNG00P00X,EGGASF,2017.0,584.6179
REGION,EGNG00P00X,EGGASF,2018.0,598.8795
REGION,EGNG00P00X,EGGASF,2019.0,613.141
REGION,EGNG00P00X,EGGASF,2020.0,627.4025
REGION,EGNG00P00X,EGGASF,2021.0,624.073
REGION,EGNG00P00X,EGGASF,2022.0,620.7435
REGION,EGNG00P00X,EGGASF,2023.0,617.414
REGION,EGNG00P00X,EGGASF,2024.0,614.0845
REGION,EGNG00P00X,EGGASF,2025.0,610.755
REGION,EGNG00P00X,EGGASF,2026.0,607.4255
REGION,EGNG00P00X,EGGASF,2027.0,604.096
REGION,EGNG00P00X,EGGASF,2028.0,600.7665
REGION,EGNG00P00X,EGGASF,2029.0,597.437
REGION,EGNG00P00X,EGGASF,2030.0,594.1075
REGION,EGNG00P00X,EGGASF,2031.0,570.9589
REGION,EGNG00P00X,EGGASF,2032.0,547.8104
REGION,EGNG00P00X,EGGASF,2033.0,524.6618
REGION,EGNG00P00X,EGGASF,2034.0,501.5132
REGION,EGNG00P00X,EGGASF,2035.0,478.3647
REGION,EGNG00P00X,EGGASF,2036.0,455.2161
REGION,EGNG00P00X,EGGASF,2037.0,432.0675
REGION,EGNG00P00X,EGGASF,2038.0,408.919
REGION,EGNG00P00X,EGGASF,2039.0,385.7704
REGION,EGNG00P00X,EGGASF,2040.0,362.6219
REGION,EGNG00P00X,EGGASF,2041.0,351.2543
REGION,EGNG00P00X,EGGASF,2042.0,339.8868
REGION,EGNG00P00X,EGGASF,2043.0,328.5193
REGION,EGNG00P00X,EGGASF,2044.0,317.1518
REGION,EGNG00P00X,EGGASF,2045.0,305.7843
REGION,EGNG00P00X,EGGASF,2046.0,294.4168
REGION,EGNG00P00X,EGGASF,2047.0,283.0493
REGION,EGNG00P00X,EGGASF,2048.0,271.6818
REGION,EGNG00P00X,EGGASF,2049.0,260.3143
REGION,EGNG00P00X,EGGASF,2050.0,248.9468
REGION,EGNG00P00X,EGGASF,2051.0,229.031
REGION,EGNG00P00X,EGGASF,2052.0,210.7086
REGION,EGNG00P00X,EGGASF,2053.0,193.8519
REGION,EGNG00P00X,EGGASF,2054.0,178.3437
REGION,EGNG00P00X,EGGASF,2055.0,164.0762
REGION,EGNG00P00X,EGGASF,2056.0,139.4648
REGION,EGNG00P00X,EGGASF,2057.0,118.5451
REGION,EGNG00P00X,EGGASF,2058.0,100.7633
REGION,EGNG00P00X,EGGASF,2059.0,85.6488
REGION,EGNG00P00X,EGGASF,2060.0,72.8015
REGION,EGNG00P00X,EGGASF,2061.0,58.2412
REGION,EGNG00P00X,EGGASF,2062.0,46.593
REGION,EGNG00P00X,EGGASF,2063.0,37.2744
REGION,EGNG00P00X,EGGASF,2064.0,29.8195
REGION,EGNG00P00X,EGGASF,2065.0,23.8556
REGION,EGNG00P00X,EGGASF,2066.0,16.6989
REGION,EGNG00P00X,EGGASF,2067.0,11.6892
REGION,EGNG00P00X,EGGASF,2068.0,8.1825
REGION,EGNG00P00X,EGGASF,2069.0,5.7277
REGION,EGNG00P00X,EGGASF,2070.0,4.0094
REGION,EGNG00X00X,EGWAT1,2015.0,1.3853
REGION,EGNG00X00X,EGWAT1,2016.0,1.396
REGION,EGNG00X00X,EGWAT1,2017.0,1.4218
REGION,EGNG00X00X,EGWAT1,2018.0,1.4546
REGION,EGNG00X00X,EGWAT1,2019.0,1.678
REGION,EGNG00X00X,EGWAT1,2020.0,1.3602
REGION,EGNG00X00X,EGWAT1,2021.0,1.3702
REGION,EGNG00X00X,EGWAT1,2022.0,1.3801
REGION,EGNG00X00X,EGWAT1,2023.0,1.3901
REGION,EGNG00X00X,EGWAT1,2024.0,1.4001
REGION,EGNG00X00X,EGWAT1,2025.0,1.2483
REGION,EGNG00X00X,EGWAT1,2026.0,1.4201
REGION,EGNG00X00X,EGWAT1,2027.0,1.4303
REGION,EGNG00X00X,EGWAT1,2028.0,1.4416
REGION,EGNG00X00X,EGWAT1,2029.0,1.4528
REGION,EGNG00X00X,EGWAT1,2030.0,1.4641
REGION,EGNG00X00X,EGWAT1,2031.0,1.4163
REGION,EGNG00X00X,EGWAT1,2032.0,1.3626
REGION,EGNG00X00X,EGWAT1,2033.0,1.3087
REGION,EGNG00X00X,EGWAT1,2034.0,1.2503
REGION,EGNG00X00X,EGWAT1,2035.0,1.1825
REGION,EGNG00X00X,EGWAT1,2036.0,1.117
REGION,EGNG00X00X,EGWAT1,2037.0,1.0684
REGION,EGNG00X00X,EGWAT1,2038.0,1.0187
REGION,EGNG00X00X,EGWAT1,2039.0,0.9656
REGION,EGNG00X00X,EGWAT1,2040.0,0.9605
REGION,EGNG00X00X,EGWAT1,2041.0,0.938
REGION,EGNG00X00X,EGWAT1,2042.0,0.9327
REGION,EGNG00X00X,EGWAT1,2043.0,0.9239
REGION,EGNG00X00X,EGWAT1,2044.0,0.9236
REGION,EGNG00X00X,EGWAT1,2045.0,0.9225
REGION,EGNG00X00X,EGWAT1,2046.0,0.9371
REGION,EGNG00X00X,EGWAT1,2047.0,0.9497
REGION,EGNG00X00X,EGWAT1,2048.0,0.9057
REGION,EGNG00X00X,EGWAT1,2049.0,0.5957
REGION,EGNG00X00X,EGWAT1,2050.0,0.4699
REGION,EGNG00X00X,EGWAT1,2051.0,0.3367
REGION,EGNG00X00X,EGWAT1,2052.0,0.3251
REGION,EGNG00X00X,EGWAT1,2053.0,0.3138
REGION,EGNG00X00X,EGWAT1,2054.0,0.303
REGION,EGNG00X00X,EGWAT1,2055.0,0.0215
REGION,EGNG00X00X,EGWAT1,2056.0,0.0047
REGION,EGNG00X00X,EGWAT1,2059.0,0.0003
REGION,EGNGCCC01N,EGGASF,2040.0,17.4217
REGION,EGNGCCC01N,EGGASF,2041.0,17.3574
REGION,EGNGCCC01N,EGGASF,2042.0,17.2936
REGION,EGNGCCC01N,EGGASF,2043.0,17.2303
REGION,EGNGCCC01N,EGGASF,2044.0,17.1674
REGION,EGNGCCC01N,EGGASF,2045.0,17.105
REGION,EGNGCCC01N,EGGASF,2046.0,27.494
REGION,EGNGCCC01N,EGGASF,2047.0,27.3947
REGION,EGNGCCC01N,EGGASF,2048.0,90.7393
REGION,EGNGCCC01N,EGGASF,2049.0,90.4141
REGION,EGNGCCC01N,EGGASF,2050.0,90.0911
REGION,EGNGCCC01N,EGGASF,2051.0,89.7705
REGION,EGNGCCC01N,EGGASF,2052.0,89.4522
REGION,EGNGCCC01N,EGGASF,2053.0,89.1361
REGION,EGNGCCC01N,EGGASF,2054.0,88.8223
REGION,EGNGCCC01N,EGGASF,2055.0,88.5106
REGION,EGNGCCC01N,EGGASF,2056.0,76.2169
REGION,EGNGCCC01N,EGGASF,2057.0,87.8938
REGION,EGNGCCC01N,EGGASF,2058.0,87.5886
REGION,EGNGCCC01N,EGGASF,2059.0,86.0078
REGION,EGNGCCC01N,EGGASF,2060.0,86.9846
REGION,EGNGCCC01N,EGGASF,2061.0,86.6856
REGION,EGNGCCC01N,EGGASF,2062.0,86.3888
REGION,EGNGCCC01N,EGGASF,2063.0,86.0939
REGION,EGNGCCC01N,EGGASF,2064.0,85.5702
REGION,EGNGCCC01N,EGGASF,2065.0,85.5102
REGION,EGNGCCC01N,EGGASF,2066.0,85.2214
REGION,EGNGCCC01N,EGGASF,2067.0,84.9344
REGION,EGNGCCC01N,EGGASF,2068.0,84.6494
REGION,EGNGCCC01N,EGGASF,2069.0,84.3663
REGION,EGNGCCC01N,EGGASF,2070.0,91.1466
REGION,EGNGCCC01N,EGWAT1,2040.0,69.7297
REGION,EGNGCCC01N,EGWAT1,2041.0,69.7297
REGION,EGNGCCC01N,EGWAT1,2042.0,69.7297
REGION,EGNGCCC01N,EGWAT1,2043.0,69.7297
REGION,EGNGCCC01N,EGWAT1,2044.0,69.7297
REGION,EGNGCCC01N,EGWAT1,2045.0,69.7297
REGION,EGNGCCC01N,EGWAT1,2046.0,112.4888
REGION,EGNGCCC01N,EGWAT1,2047.0,112.4888
REGION,EGNGCCC01N,EGWAT1,2048.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2049.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2050.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2051.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2052.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2053.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2054.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2055.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2056.0,323.1321
REGION,EGNGCCC01N,EGWAT1,2057.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2058.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2059.0,368.4671
REGION,EGNGCCC01N,EGWAT1,2060.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2061.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2062.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2063.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2064.0,372.9344
REGION,EGNGCCC01N,EGWAT1,2065.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2066.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2067.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2068.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2069.0,373.9409
REGION,EGNGCCC01N,EGWAT1,2070.0,405.3446
REGION,EGNGCCC02N,EGGASF,2040.0,49.4064
REGION,EGNGCCC02N,EGGASF,2041.0,49.2241
REGION,EGNGCCC02N,EGGASF,2042.0,49.0431
REGION,EGNGCCC02N,EGGASF,2043.0,87.2133
REGION,EGNGCCC02N,EGGASF,2044.0,132.1245
REGION,EGNGCCC02N,EGGASF,2045.0,185.2978
REGION,EGNGCCC02N,EGGASF,2046.0,257.1249
REGION,EGNGCCC02N,EGGASF,2047.0,328.4335
REGION,EGNGCCC02N,EGGASF,2048.0,399.229
REGION,EGNGCCC02N,EGGASF,2049.0,397.7981
REGION,EGNGCCC02N,EGGASF,2050.0,396.3774
REGION,EGNGCCC02N,EGGASF,2051.0,394.9668
REGION,EGNGCCC02N,EGGASF,2052.0,393.5662
REGION,EGNGCCC02N,EGGASF,2053.0,392.1755
REGION,EGNGCCC02N,EGGASF,2054.0,390.7946
REGION,EGNGCCC02N,EGGASF,2055.0,389.4234
REGION,EGNGCCC02N,EGGASF,2056.0,388.0618
REGION,EGNGCCC02N,EGGASF,2057.0,386.7096
REGION,EGNGCCC02N,EGGASF,2058.0,385.3669
REGION,EGNGCCC02N,EGGASF,2059.0,384.0334
REGION,EGNGCCC02N,EGGASF,2060.0,382.7092
REGION,EGNGCCC02N,EGGASF,2061.0,381.394
REGION,EGNGCCC02N,EGGASF,2062.0,380.0879
REGION,EGNGCCC02N,EGGASF,2063.0,378.7907
REGION,EGNGCCC02N,EGGASF,2064.0,377.5023
REGION,EGNGCCC02N,EGGASF,2065.0,376.2226
REGION,EGNGCCC02N,EGGASF,2066.0,374.9516
REGION,EGNGCCC02N,EGGASF,2067.0,373.6891
REGION,EGNGCCC02N,EGGASF,2068.0,372.4351
REGION,EGNGCCC02N,EGGASF,2069.0,371.1895
REGION,EGNGCCC02N,EGGASF,2070.0,403.6622
REGION,EGNGCCC02N,EGWAT1,2040.0,14.3073
REGION,EGNGCCC02N,EGWAT1,2041.0,14.3073
REGION,EGNGCCC02N,EGWAT1,2042.0,14.3073
REGION,EGNGCCC02N,EGWAT1,2043.0,25.5362
REGION,EGNGCCC02N,EGWAT1,2044.0,38.828
REGION,EGNGCCC02N,EGWAT1,2045.0,54.653
REGION,EGNGCCC02N,EGWAT1,2046.0,76.1139
REGION,EGNGCCC02N,EGWAT1,2047.0,97.5749
REGION,EGNGCCC02N,EGWAT1,2048.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2049.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2050.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2051.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2052.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2053.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2054.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2055.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2056.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2057.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2058.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2059.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2060.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2061.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2062.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2063.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2064.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2065.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2066.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2067.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2068.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2069.0,119.0358
REGION,EGNGCCC02N,EGWAT1,2070.0,129.8823
REGION,EGNGCCC04N,EGGASF,2047.0,7.8953
REGION,EGNGCCC04N,EGGASF,2048.0,17.1981
REGION,EGNGCCC04N,EGGASF,2049.0,17.1365
REGION,EGNGCCC04N,EGGASF,2050.0,17.0753
REGION,EGNGCCC04N,EGGASF,2051.0,17.0145
REGION,EGNGCCC04N,EGGASF,2052.0,16.9542
REGION,EGNGCCC04N,EGGASF,2053.0,16.8943
REGION,EGNGCCC04N,EGGASF,2054.0,16.8348
REGION,EGNGCCC04N,EGGASF,2055.0,16.7757
REGION,EGNGCCC04N,EGGASF,2056.0,16.717
REGION,EGNGCCC04N,EGGASF,2057.0,16.6588
REGION,EGNGCCC04N,EGGASF,2058.0,16.601
REGION,EGNGCCC04N,EGGASF,2059.0,16.5435
REGION,EGNGCCC04N,EGGASF,2060.0,16.4865
REGION,EGNGCCC04N,EGGASF,2061.0,16.4298
REGION,EGNGCCC04N,EGGASF,2062.0,16.3735
REGION,EGNGCCC04N,EGGASF,2063.0,16.3177
REGION,EGNGCCC04N,EGGASF,2064.0,16.2622
REGION,EGNGCCC04N,EGGASF,2065.0,15.6165
REGION,EGNGCCC04N,EGGASF,2066.0,16.1523
REGION,EGNGCCC04N,EGGASF,2067.0,16.0979
REGION,EGNGCCC04N,EGGASF,2068.0,16.0439
REGION,EGNGCCC04N,EGGASF,2069.0,15.9902
REGION,EGNGCCC04N,EGGASF,2070.0,15.9369
REGION,EGNGCCC04N,EGWAT1,2047.0,32.4201
REGION,EGNGCCC04N,EGWAT1,2048.0,70.8742
REGION,EGNGCCC04N,EGWAT1,2049.0,70.8742
REGION,EGNGCCC04N,EGWAT1,2050.0,70.8742
REGION,EGNGCCC04N,EGWAT1,2051.0,70.8742
REGION,EGNGCCC04N,EGWAT1,2052.0,70.8742
