,y,Amarti-Neshe,Aswan 1,Aswan 2,Baro,Bedden,Dagash,Dal,Esna,Finchaa,High Aswan Dam,Jebel Aulia,Kajbar,Kashm El Girba ,Lake Tana - Beles,Lakki,Large hydropower plant (Dam),Medium hydropower plant (Run-of river),Merowe,Mograt,Naga Hamadi,New Assiut Barrage,Renaissance,Roseires,Sabaloka,Sennar,Shereik,Sor,Tekeze 1,Tekeze 2,Tis Abay 1,Tis Abay 2,Upper Atbara
23,2038.0,1.3901,8.3886,8.089,10.8341,11.3559,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.2157,6.3945,9.2432,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.3895,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
24,2039.0,1.3901,8.3886,8.089,11.2392,11.691,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.2157,6.3945,10.0432,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.3895,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
25,2040.0,1.3901,8.3886,8.089,11.2392,12.5576,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.2157,6.3945,10.0432,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.3895,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
26,2041.0,1.3901,8.3886,8.089,11.2708,13.918,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.2157,6.3945,9.2624,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.3895,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
27,2042.0,1.3901,8.3886,8.089,11.2392,13.9433,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.2157,6.3945,9.5304,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.0,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
28,2043.0,1.3901,8.3886,8.089,11.2392,13.9433,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.2157,6.3945,9.586,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.0,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
29,2044.0,1.3901,8.3886,8.089,11.2392,13.9433,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.0,6.3945,9.8069,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.0,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
30,2045.0,1.3901,8.3886,8.089,11.2392,13.9433,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.0,6.3945,9.9791,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,4.0445,6.1416,0.0,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
31,2046.0,1.3901,8.3886,8.089,11.2392,13.9433,9.3473,19.4136,2.3936,1.7675,45.3459,0.3955,10.7853,0.0,6.3945,10.0432,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,0.0,6.1416,0.0,12.4193,0.0714,8.9878,10.0958,0.3296,2.3368,2.6234
32,2047.0,1.3901,8.3886,8.089,11.2392,13.8298,8.3229,19.3445,2.3936,1.7675,45.3459,0.3955,10.7853,0.0,6.3945,10.0432,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,0.0,6.1416,0.0,12.4193,0.0714,8.9878,9.4817,0.3296,2.3368,2.6234
33,2048.0,1.3901,8.3886,8.089,11.0384,13.9433,8.3229,19.4059,2.3936,1.7675,45.3459,0.3955,9.6034,0.0,6.3945,9.8767,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,0.0,6.1416,0.0,11.8727,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
34,2049.0,1.3901,8.3886,8.089,10.4834,13.9433,8.3229,19.4136,2.3936,1.7675,45.3459,0.3955,10.0066,0.0,6.3945,10.0432,47.3655,1.6028,33.1627,4.2372,1.9174,0.9509,53.4936,0.0,6.1416,0.0,12.4193,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
35,2050.0,1.3901,8.3886,8.089,10.4834,13.9433,8.3229,19.4136,2.3936,1.7675,45.3459,0.3955,9.2011,0.0,6.3945,10.0432,47.3655,1.6028,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,5.4686,0.0,12.4193,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
36,2051.0,1.3901,8.3886,8.089,10.4834,13.9433,7.4131,19.4136,2.3936,1.7675,45.3459,0.3955,9.4121,0.0,6.3945,10.0432,47.3655,1.6028,33.1627,4.6592,1.9174,0.9509,53.4936,0.0,6.1416,0.0,9.8724,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
37,2052.0,1.3901,8.3886,8.089,10.4834,13.9433,7.4131,18.922,2.3936,1.7675,45.3459,0.3955,8.8152,0.0,6.3945,10.0432,47.3655,1.6028,33.1627,4.5041,1.9174,0.9509,53.4936,0.0,6.1416,0.0,9.8724,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
38,2053.0,1.3901,8.3886,8.089,10.4834,13.9433,7.4131,18.1684,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,10.0432,47.3655,1.6028,33.1627,4.5041,1.9174,0.9509,53.4936,0.0,5.8671,0.0,9.8724,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
39,2054.0,1.3901,8.3886,8.089,10.4834,13.9433,7.4131,17.916,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,9.9383,47.3655,1.6028,33.1627,4.5041,1.9174,0.9509,53.4936,0.0,5.8671,0.0,9.8724,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
40,2055.0,1.3901,8.3886,8.089,10.4834,13.9433,7.4131,16.4699,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,9.8298,47.3655,1.6028,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,5.8671,0.0,9.8724,0.0714,8.9878,8.249,0.3296,2.3368,2.6234
41,2056.0,1.3901,8.3886,8.089,10.0299,13.9433,7.4935,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,9.7177,47.3655,1.6028,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,7.141,0.3296,2.3368,2.6234
42,2057.0,1.3901,8.3886,8.089,9.5643,13.8959,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,9.7193,47.3655,1.6028,33.1627,4.278,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,7.141,0.3296,2.3368,2.6234
43,2058.0,1.3901,8.3886,8.089,9.132,13.9433,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,9.067,47.3655,1.6028,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,7.141,0.3296,2.3368,2.6234
44,2059.0,1.3901,8.3886,8.089,8.0567,13.4229,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,8.9446,47.3655,1.6028,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,7.141,0.3296,2.3368,2.6234
45,2060.0,1.3901,8.3886,8.089,7.2466,13.5492,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,8.1865,47.3655,1.6028,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,5.2736,0.3296,2.3368,2.6234
46,2061.0,1.3901,8.3886,8.089,7.2466,11.8866,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,9.7462,47.3655,0.9587,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,5.2736,0.3296,2.3368,2.6234
47,2062.0,1.3901,8.3886,8.089,7.2466,13.2585,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,7.9532,47.3655,0.9587,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,5.2736,0.3296,2.3368,2.6234
48,2063.0,1.3901,8.3886,8.089,7.2466,11.1753,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,9.5498,47.3655,0.9587,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,5.2736,0.3296,2.3368,2.6234
49,2064.0,1.3901,8.3886,8.089,7.2466,13.2056,7.4131,15.3965,2.3936,0.0,45.3459,0.3955,8.5536,0.0,6.3945,7.1674,47.3655,0.9587,33.1627,3.8369,1.9174,0.9509,53.4936,0.0,4.8708,0.0,9.8724,0.0714,8.9878,5.2736,0.3296,2.3368,2.6234
50,2065.0,1.3901,8.3886,8.089,6.8713,12.8299,6.1646,13.4859,2.3936,0.0,45.3459,0.3955,6.7392,0.0,6.3945,6.8895,47.3655,0.9587,33.1627,3.3402,1.9174,0.9509,53.4936,0.0,4.2664,0.0,8.634,0.0714,8.9878,5.2736,0.3296,2.3368,2.6234
51,2066.0,1.3901,8.3886,8.089,5.3434,12.0603,5.7863,13.4859,2.3936,0.0,45.3459,0.3955,7.4922,0.0,6.3945,7.2145,47.3655,0.9587,33.1627,3.6779,1.9174,0.9509,53.4936,0.0,4.2664,0.0,7.4222,0.0714,8.9878,4.1409,0.3296,2.3368,2.6234
52,2067.0,1.3901,8.3886,8.089,5.3434,10.297,5.7642,13.4859,2.3936,0.0,45.3459,0.3955,7.4922,0.0,6.3945,8.5418,47.3655,0.4793,33.1627,3.3402,1.9174,0.9509,53.4936,0.0,4.2664,0.0,7.4693,0.0714,8.9878,4.1409,0.3296,2.3368,2.6234
53,2068.0,1.3901,8.3886,8.089,5.3434,8.7297,4.0132,13.4704,2.3936,0.0,45.3459,0.3955,6.9853,0.0,6.3945,9.3161,47.3655,0.4793,33.1627,2.891,1.9174,0.9509,53.4936,0.0,4.2664,0.0,7.4222,0.0714,8.9878,4.1409,0.3296,2.3368,2.6234
54,2069.0,1.3901,8.3886,8.089,5.3434,9.9059,2.48,11.6885,2.3936,0.0,45.3459,0.3955,7.4922,0.0,6.3945,6.8735,47.3655,0.4793,33.1627,2.9381,1.9174,0.9509,53.4936,0.0,2.6369,0.0,5.4024,0.0714,8.9878,4.1409,0.3296,2.3368,2.6234
55,2070.0,1.3901,8.3886,8.089,5.3434,8.6944,2.48,7.0718,2.3936,0.0,45.3459,0.3955,4.6306,0.0,6.3945,5.9623,47.3655,0.4793,33.1627,1.522,1.9174,0.9509,53.4936,0.0,3.2103,0.0,3.3385,0.0714,8.9878,4.1409,0.3296,2.3368,2.6234
