,y,Backstop,Biomass,Coal,Gas,Geothermal,Hydro,Nuclear,Oil,Solar CSP,Solar FPV,Solar PV,Wind,gas_trade,power_trade
44,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
45,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
46,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
47,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
48,2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
49,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
50,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
51,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
52,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
53,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
54,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
55,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
56,2015.0,0.0,1.266,0.0,30.798,0.008,13.661,0.0,5.701,0.0,0.0,0.031,1.113,0.0,0.0
57,2016.0,0.0,1.516,0.0,31.948,0.008,13.661,0.0,7.300000000000001,0.0,0.0,0.064,1.313,0.0,0.0
58,2017.0,0.0,1.516,0.0,33.028,0.008,13.713,0.0,7.603000000000001,0.0,0.0,0.066,1.313,0.0,0.0
59,2018.0,0.0,1.516,0.0,49.378,0.008,13.807,0.0,7.907000000000001,0.0,0.0,0.11599999999999999,1.653,0.0,0.0
60,2019.0,0.0,1.516,0.0,49.378,0.008,13.9,0.0,7.907000000000001,0.0,0.0,0.11599999999999999,1.653,0.0,0.0
61,2020.0,0.0,1.516,0.0,49.449,0.128,13.9,0.0,7.907000000000001,0.0,0.0,0.216,1.653,0.0,0.0
62,2021.0,0.0,1.552,0.0,48.069,0.298,15.79,0.0,7.707999999999999,0.8,0.0,0.664,1.867,0.0,0.0
63,2022.0,0.0,1.59,0.0,46.688,0.398,16.199,0.0,7.506,1.2,1.22,1.014,2.331,0.0,0.0
64,2023.0,0.0,1.626,0.0,45.355000000000004,0.598,16.449,0.0,7.306,1.6,1.22,1.362,2.7950000000000004,0.0,0.0
65,2024.0,0.0,1.663,0.0,44.001,0.984,16.809,0.0,7.107,1.6,1.22,1.712,3.259,0.0,0.0
66,2025.0,0.0,1.2830000000000001,3.0,42.736999999999995,1.311,17.229,0.0,6.555000000000001,1.6,1.7999999999999998,2.061,3.509,0.0,0.0
67,2026.0,0.0,1.219,6.0,41.644999999999996,1.4400000000000002,17.229,0.0,6.28,1.6,1.966,2.41,3.7239999999999998,0.0,0.0
68,2027.0,0.0,1.156,6.0,40.57,1.5699999999999998,17.229,0.0,5.7749999999999995,1.6,2.159,2.521,3.937,0.0,0.0
69,2028.0,0.0,1.093,6.0,39.519,1.602,17.541,0.0,5.272,1.6,2.159,2.542,4.152,0.0,0.0
70,2029.0,0.0,1.03,6.0,38.498999999999995,1.6260000000000001,17.541,0.0,5.073,1.6,2.159,2.739,4.365,0.0,0.0
71,2030.0,0.0,0.967,6.0,37.506,1.6500000000000001,18.394000000000002,0.0,4.871,1.6,2.159,2.8489999999999998,4.58,0.0,0.0
72,2031.0,0.0,0.9029999999999999,6.0,36.352999999999994,1.6800000000000002,18.394000000000002,0.0,4.671,1.6,2.69,3.448,5.043,0.0,0.0
73,2032.0,0.0,0.8400000000000001,6.0,34.96600000000001,1.7110000000000003,18.394000000000002,0.0,4.4719999999999995,1.6,4.247,4.146999999999999,5.506,0.0,0.0
74,2033.0,0.0,0.777,6.0,33.580999999999996,1.8309999999999997,18.394000000000002,0.0,4.272,1.6,5.630999999999999,5.779,5.971,0.0,0.0
75,2034.0,0.0,0.714,6.0,32.197,2.1159999999999997,18.453,0.0,4.072,1.6,6.566,8.062,6.434,0.0,0.0
76,2035.0,0.0,0.65,6.0,31.421,2.403,19.885,0.0,3.8709999999999996,1.6,7.558999999999999,8.861,6.899,0.0,0.0
77,2036.0,0.0,0.65,7.0,31.026,2.683,19.933,0.0,3.67,1.6,8.392,11.393,7.361999999999999,0.0,0.0
78,2037.0,0.0,0.65,8.0,30.634999999999998,2.932,19.933,0.0,3.472,1.6,8.392,15.231,7.827,0.0,0.0
79,2038.0,0.0,0.65,9.0,30.241,3.182,19.933,0.0,3.271,1.6,8.967,19.223,8.29,0.0,0.0
80,2039.0,0.0,0.65,10.0,31.787,3.432,19.933,0.0,3.073,1.6,8.967,23.323,8.755,0.0,0.0
81,2040.0,0.0,0.65,11.0,32.259,3.6809999999999996,19.933,0.0,1.522,1.6,8.967,27.413,8.827,0.0,0.0
82,2041.0,0.0,0.65,12.5,34.136,3.9309999999999996,19.933,0.0,0.0,1.6,8.967,32.036,9.377,0.0,0.0
83,2042.0,0.0,0.65,14.0,34.461,4.18,19.933,0.0,0.0,1.6,8.967,36.744,10.127,0.0,0.0
84,2043.0,0.0,0.65,14.5,36.056999999999995,4.430000000000001,19.933,0.0,0.0,1.6,8.967,41.397,10.537,0.0,0.0
85,2044.0,0.0,0.65,15.0,37.413999999999994,4.679,19.933,0.0,0.0,1.6,8.967,46.583000000000006,11.287,0.0,0.0
86,2045.0,0.0,0.65,15.5,38.821999999999996,4.809000000000001,19.933,0.0,0.0,1.6,8.967,52.397,12.037,0.0,0.0
87,2046.0,0.0,0.65,15.5,41.794999999999995,4.889000000000001,19.933,0.0,0.0,0.8,8.967,57.065,12.537,0.0,0.0
88,2047.0,0.0,0.65,16.375,47.044999999999995,5.039000000000001,19.933,0.0,0.0,0.4,8.967,63.725,12.787,0.0,0.0
89,2048.0,0.0,0.65,21.316,39.254,5.089,19.933,0.0,0.0,0.0,8.967,71.27799999999999,13.037,0.0,0.0
90,2049.0,0.0,0.65,21.816,43.082,5.089,19.933,0.0,0.0,0.0,8.967,77.199,13.287,0.0,0.0
91,2050.0,0.0,0.65,22.316,44.998,5.139000000000001,19.933,0.0,0.0,0.0,8.967,83.99499999999999,13.75,0.0,0.0
92,2051.0,0.0,0.65,22.816,46.566,5.389000000000001,19.933,0.0,0.0,0.0,8.967,89.162,14.25,0.0,0.0
93,2052.0,0.0,0.65,23.316,48.147999999999996,5.389000000000001,20.167,0.0,0.0,0.0,8.967,94.75,14.808,0.0,0.0
94,2053.0,0.0,0.65,23.816,49.928999999999995,5.4750000000000005,20.167,0.0,0.0,0.0,8.967,100.771,15.404,0.0,0.0
95,2054.0,0.0,0.65,24.316,51.85,5.4750000000000005,20.167,0.0,0.0,0.0,8.967,107.15099999999998,16.04,0.0,0.0
96,2055.0,0.0,0.65,22.816,55.512,5.4750000000000005,20.167,0.0,0.0,0.0,8.967,114.894,16.669,0.0,0.0
97,2056.0,0.0,0.4,21.316,59.693999999999996,5.555000000000001,20.167,0.0,0.0,0.274,8.967,120.522,17.669,0.0,0.0
98,2057.0,0.0,0.4,22.97,61.04,5.800000000000001,20.167,0.0,0.0,0.293,8.967,124.85399999999998,18.669,0.0,0.0
99,2058.0,0.0,0.4,24.994,62.096,5.800000000000001,20.167,0.0,0.0,0.293,8.967,130.584,19.666,0.0,0.0
100,2059.0,0.0,0.4,27.156,62.895,5.800000000000001,20.167,0.0,0.0,0.293,8.967,137.671,20.621,0.0,0.0
101,2060.0,0.0,0.4,29.025,63.966,5.800000000000001,20.167,0.0,0.0,0.393,8.967,143.12599999999998,22.692999999999998,0.0,0.0
102,2061.0,0.0,0.3,29.579,66.17,5.800000000000001,20.409,0.0,0.0,1.016,8.967,147.65999999999997,23.762,0.0,0.0
103,2062.0,0.0,0.2,30.081,68.865,5.800000000000001,20.409,0.0,0.0,1.717,8.967,151.57900000000004,24.872,0.0,0.0
104,2063.0,0.0,0.1,30.608,71.70400000000001,5.800000000000001,20.409,0.0,0.0,2.474,8.967,155.863,25.801,0.0,0.0
105,2064.0,0.0,0.0,31.108,74.538,5.800000000000001,20.409,0.0,0.0,3.254,8.967,160.474,27.224999999999998,0.0,0.0
106,2065.0,0.0,0.0,31.636,76.315,5.800000000000001,20.409,0.0,0.0,5.254,8.967,166.61100000000002,29.147,0.0,0.0
107,2066.0,0.0,0.0,32.144999999999996,77.85900000000001,5.800000000000001,20.409,0.0,0.0,7.254,8.967,173.80399999999997,31.314,0.0,0.0
108,2067.0,0.0,0.0,32.644999999999996,79.7,5.800000000000001,20.409,0.0,0.0,9.254,8.967,181.568,32.891,0.0,0.0
109,2068.0,0.0,0.0,33.144999999999996,82.778,5.800000000000001,20.482,0.0,0.0,9.8,8.967,188.66000000000003,34.265,0.0,0.0
110,2069.0,0.0,0.0,33.644999999999996,86.175,5.800000000000001,20.482,0.0,0.306,10.0,8.967,195.46699999999998,35.881,0.0,0.0
111,2070.0,0.0,0.0,34.169,88.37,5.800000000000001,20.482,0.0,0.352,12.2,8.967,201.69500000000002,37.522999999999996,0.0,0.0
