,y,Amarti-Neshe FPV,Aswan 1 FPV,Aswan 2 FPV,Baro FPV,Birbir FPV,Chemoga Yeda FPV,Dagash FPV,Dal FPV,Finchaa FPV,Genji FPV,High Aswan Dam FPV,Jebel Aulia FPV,Kajbar FPV,Karadobi FPV,Kashm El Girba  FPV,Lake Tana - Beles FPV,Lower Dabus FPV,Lower Dedessa FPV,Merowe FPV,Mograt FPV,Renaissance FPV,Sabaloka FPV,Shereik FPV,Tekeze 1 FPV,Tekeze 2 FPV,Upper Atbara FPV,Upper Mandaya FPV
42,2057.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000193,0.0,0.0,2.0999999999999996,0.0,0.36,0.8564534197768047,0.0,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,0.0,0.0,0.42,0.0,0.0,0.0,0.0
43,2058.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000193,0.0,0.0,2.0999999999999996,0.019,0.36,0.8564534197768047,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,0.0,0.205,0.42,0.0,0.0,0.2598083604297494,0.0
44,2059.0,0.0,0.28,0.27,0.0,0.0,0.0,0.312,0.6480000000000193,0.0,0.0,2.100000000000028,0.019,0.36,1.600000000000014,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,0.12179601626479432,0.205,0.42,0.0,0.0,0.32,0.0
45,2060.0,0.0,0.28,0.27,0.0,0.0,0.28,0.312,0.6480000000000193,0.0,0.0,2.1000000000000307,0.019,0.36,1.600000000000014,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,0.9549628309080682,0.205,0.42,0.0,0.0,0.32,0.0
46,2061.0,0.0,0.28000000000000025,0.27000000000000024,0.0,0.0,0.28,0.312,0.6480000000000193,0.0,0.0,2.1000000000000285,0.019,0.36,1.600000000000014,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,1.610474286853297,0.205,0.42,0.0,0.0,0.32,0.0
47,2062.0,0.0,0.28000000000000025,0.27000000000000024,0.0,0.0,0.28,0.312,0.6480000000000193,0.0,0.0,2.1000000000000334,0.019,0.36,1.600000000000014,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,2.6104742868532975,0.205,0.42,0.0,0.3616717436979879,0.32,0.0
48,2063.0,0.0,0.28000000000000025,0.27000000000000024,0.0,0.0,0.28,0.312,0.6480000000000193,0.0,0.0,2.100000000000038,0.019,0.36,1.600000000000014,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,3.6104742868532975,0.205,0.42,0.0,0.3616717436979879,0.32,0.0
49,2064.0,0.0,0.28000000000000025,0.27000000000000024,0.0,0.0,0.28,0.312,0.6480000000000193,0.0,0.0,2.1000000000000427,0.019,0.36,1.600000000000014,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,4.6104742868532975,0.205,0.42,0.08421211870346514,0.38,0.32,0.0
50,2065.0,0.0,0.28000000000000025,0.27000000000000024,0.0,0.0,0.28,0.312,0.6480000000000193,0.0,0.0,2.1000000000000436,0.019,0.36,1.600000000000014,0.01,0.0,0.0,0.0,1.2400000000000293,0.3120000000000105,5.6104742868532975,0.205,0.42,0.15679624861716662,0.38,0.32,0.0
51,2066.0,0.0,0.28000000000000025,0.27000000000000024,0.0,0.0,0.28,0.312,0.6480000000000193,0.128,0.0,2.1000000000000436,0.019,0.36,1.600000000000014,0.01,0.46,0.0,0.0,1.2400000000000293,0.3120000000000105,6.400000000000002,0.205,0.42,0.30000000000000004,0.38,0.32,0.0
52,2067.0,0.0,0.28000000000000025,0.27000000000000024,0.0,0.28968396256550866,0.28,0.312,0.6480000000000193,0.128,0.0,2.1000000000000436,0.019,0.36,1.600000000000014,0.01,0.46,0.0,0.0,1.2400000000000293,0.3120000000000105,6.400000000000002,0.205,0.42,0.30000000000000004,0.38,0.32,0.0
53,2068.0,0.098,0.28000000000000025,0.27000000000000024,0.0,0.467,0.28,0.312,0.6480000000000193,0.128,0.216,2.1000000000000436,0.019,0.36,1.600000000000014,0.01,0.46,0.0,0.55,1.2400000000000293,0.3120000000000105,6.400000000000002,0.205,0.42,0.30000000000000004,0.38,0.32,0.0
54,2069.0,0.098,0.28000000000000025,0.27000000000000024,0.645,0.467,0.28,0.312,0.6480000000000193,0.128,0.216,2.1000000000000436,0.019,0.36,1.600000000000014,0.01,0.46,0.25,0.55,1.2400000000000293,0.3120000000000105,6.400000000000002,0.205,0.42,0.30000000000000004,0.38,0.32,0.0
55,2070.0,0.098,0.28000000000000025,0.27000000000000024,0.645,0.467,0.28,0.312,0.6480000000000193,0.128,0.216,2.1000000000000436,0.019,0.36,1.600000000000014,0.01,0.46,0.25,0.55,1.2400000000000293,0.3120000000000105,6.400000000000002,0.205,0.42,0.30000000000000004,0.38,0.32,1.0000000000015248
