r,t,y,TotalCapacityAnnual
REGION,EGNGCCP04N,2066, 3.6008831098442586e+00
REGION,EGNGCCP04N,2067, 3
REGION,EGNGCCP04N,2068, 3
REGION,EGNGCCP04N,2069, 3
REGION,EGNGCCP04N,2070, 3
REGION,EGNGCCC01N,2048, 1.5
REGION,EGNGCCC01N,2049, 2.4098581403619610e+00
REGION,EGNGCCC01N,2050, 2.4098581403619610e+00
REGION,EGNGCCC01N,2051, 2.4098581403619610e+00
REGION,EGNGCCC01N,2052, 2.4098581403619610e+00
REGION,EGNGCCC01N,2053, 2.4098581403619610e+00
REGION,EGNGCCC01N,2054, 2.4098581403619610e+00
REGION,EGNGCCC01N,2055, 2.4098581403619610e+00
REGION,EGNGCCC01N,2056, 2.4098581403619610e+00
REGION,EGNGCCC01N,2057, 2.4098581403619610e+00
REGION,EGNGCCC01N,2058, 2.4098581403619610e+00
REGION,EGNGCCC01N,2059, 2.4098581403619610e+00
REGION,EGNGCCC01N,2060, 3.0498370627194875e+00
REGION,EGNGCCC01N,2061, 3.0498370627194875e+00
REGION,EGNGCCC01N,2062, 3.0498370627194875e+00
REGION,EGNGCCC01N,2063, 3.0498370627194875e+00
REGION,EGNGCCC01N,2064, 3.0498370627194875e+00
REGION,EGNGCCC01N,2065, 4.1894150737813938e+00
REGION,EGNGCCC01N,2066, 6.6894150737813938e+00
REGION,EGNGCCC01N,2067, 7.2382790379637054e+00
REGION,EGNGCCC01N,2068, 7.2382790379637054e+00
REGION,EGNGCCC01N,2069, 7.2382790379637054e+00
REGION,EGNGCCC01N,2070, 9.7382790379637054e+00
REGION,EGNGCCC02N,2042, 6.8687833399957890e-02
REGION,EGNGCCC02N,2043, 1.4808455420527953e+00
REGION,EGNGCCC02N,2044, 2.9151905338327593e+00
REGION,EGNGCCC02N,2045, 4.4151905338327593e+00
REGION,EGNGCCC02N,2046, 5.9151905338327593e+00
REGION,EGNGCCC02N,2047, 6.7371349665038425e+00
REGION,EGNGCCC02N,2048, 8.2371349665038416e+00
REGION,EGNGCCC02N,2049, 9.7371349665038416e+00
REGION,EGNGCCC02N,2050, 1.0864951206462807e+01
REGION,EGNGCCC02N,2051, 1.0939126555756829e+01
REGION,EGNGCCC02N,2052, 1.0948280039355918e+01
REGION,EGNGCCC02N,2053, 1.1597525614562993e+01
REGION,EGNGCCC02N,2054, 1.1597525614562993e+01
REGION,EGNGCCC02N,2055, 1.2338581918448583e+01
REGION,EGNGCCC02N,2056, 1.2770910502789164e+01
REGION,EGNGCCC02N,2057, 1.4055685569596241e+01
REGION,EGNGCCC02N,2058, 1.5338990404292158e+01
REGION,EGNGCCC02N,2059, 1.6838990404292154e+01
REGION,EGNGCCC02N,2060, 1.8338990404292154e+01
REGION,EGNGCCC02N,2061, 2.0228265974590716e+01
REGION,EGNGCCC02N,2062, 22.1415902096314
REGION,EGNGCCC02N,2063, 2.4591548296275715e+01
REGION,EGNGCCC02N,2064, 2.7091548296275715e+01
REGION,EGNGCCC02N,2065, 2.9591548296275711e+01
REGION,EGNGCCC02N,2066, 3.2091548296275711e+01
REGION,EGNGCCC02N,2067, 3.4591548296275718e+01
REGION,EGNGCCC02N,2068, 3.4591548296275718e+01
REGION,EGNGCCC02N,2069, 3.4731145634935771e+01
REGION,EGNGCCC02N,2070, 3.4731145634935771e+01
REGION,EGNGCCC04N,2045, 3.2724258128088879e-01
REGION,EGNGCCC04N,2046, 1.2257961624095808e+00
REGION,EGNGCCC04N,2047, 1.2257961624095808e+00
REGION,EGNGCCC04N,2048, 2.7257961624095808e+00
REGION,EGNGCCC04N,2049, 2.7257961624095808e+00
REGION,EGNGCCC04N,2050, 2.7257961624095808e+00
REGION,EGNGCCC04N,2051, 2.7257961624095808e+00
REGION,EGNGCCC04N,2052, 2.7257961624095808e+00
REGION,EGNGCCC04N,2053, 2.7257961624095808e+00
REGION,EGNGCCC04N,2054, 2.7257961624095808e+00
REGION,EGNGCCC04N,2055, 2.7257961624095808e+00
REGION,EGNGCCC04N,2056, 2.7257961624095808e+00
REGION,EGNGCCC04N,2057, 2.7257961624095808e+00
REGION,EGNGCCC04N,2058, 2.7257961624095808e+00
REGION,EGNGCCC04N,2059, 3.3045963198655826e+00
REGION,EGNGCCC04N,2060, 3.3045963198655826e+00
REGION,EGNGCCC04N,2061, 3.3045963198655826e+00
REGION,EGNGCCC04N,2062, 3.3045963198655826e+00
REGION,EGNGCCC04N,2063, 3.3045963198655826e+00
REGION,EGNGCCC04N,2064, 4.2932798927677753e+00
REGION,EGNGCCC04N,2065, 4.2932798927677753e+00
REGION,EGNGCCC04N,2066, 4.5445580306885995e+00
REGION,EGNGCCC04N,2067, 4.5445580306885995e+00
REGION,EGNGCCC04N,2068, 4.5445580306885995e+00
REGION,EGNGCCC04N,2069, 7.0445580306886
REGION,EGNGCCC04N,2070, 7.2846235534502153e+00
REGION,EGNGGCP02O,2015, 2.32805
REGION,EGNGGCP02O,2016, 2.32805
REGION,EGNGGCP02O,2017, 2.32805
REGION,EGNGGCP02O,2018, 2.32805
REGION,EGNGGCP02O,2019, 2.32805
REGION,EGNGGCP02O,2020, 2.32805
REGION,EGNGGCP02O,2021, 2.2116475
REGION,EGNGGCP02O,2022, 2.095245
REGION,EGNGGCP02O,2023, 1.9788425
REGION,EGNGGCP02O,2024, 1.86244
REGION,EGNGGCP02O,2025, 1.7460375
REGION,EGNGGCP02O,2026, 1.629635
REGION,EGNGGCP02O,2027, 1.5132325
REGION,EGNGGCP02O,2028, 1.39683
REGION,EGNGGCP02O,2029, 1.2804275
REGION,EGNGGCP02O,2030, 1.164025
REGION,EGNGGCP02O,2031, 1.0476225
REGION,EGNGGCP02O,2032, 0.93122
REGION,EGNGGCP02O,2033, 0.8148175
REGION,EGNGGCP02O,2034, 0.698415
REGION,EGNGGCP02O,2035, 0.5820125
REGION,EGNGGCP02O,2036, 0.46561
REGION,EGNGGCP02O,2037, 0.3492075
REGION,EGNGGCP02O,2038, 0.232805
REGION,EGNGGCP02O,2039, 0.1164025
REGION,EGNGGCP04O,2015, 12.123019
REGION,EGNGGCP04O,2016, 12.123019
REGION,EGNGGCP04O,2017, 12.123019
REGION,EGNGGCP04O,2018, 12.123019
REGION,EGNGGCP04O,2019, 12.123019
REGION,EGNGGCP04O,2020, 12.123019
REGION,EGNGGCP04O,2021, 11.51686805
REGION,EGNGGCP04O,2022, 10.9107171
REGION,EGNGGCP04O,2023, 10.30456615
REGION,EGNGGCP04O,2024, 9.6984152
REGION,EGNGGCP04O,2025, 9.09226425
REGION,EGNGGCP04O,2026, 8.4861133
REGION,EGNGGCP04O,2027, 7.87996235
REGION,EGNGGCP04O,2028, 7.2738114
REGION,EGNGGCP04O,2029, 6.66766045
REGION,EGNGGCP04O,2030, 6.0615095
REGION,EGNGGCP04O,2031, 5.45535855
REGION,EGNGGCP04O,2032, 4.8492076
REGION,EGNGGCP04O,2033, 4.24305665
REGION,EGNGGCP04O,2034, 3.6369057
REGION,EGNGGCP04O,2035, 3.03075475
REGION,EGNGGCP04O,2036, 2.4246038
REGION,EGNGGCP04O,2037, 1.81845285
REGION,EGNGGCP04O,2038, 1.2123019
REGION,EGNGGCP04O,2039, 0.60615095
REGION,EGNGGCP04N,2015, 1.95
REGION,EGNGGCP04N,2016, 2.6
REGION,EGNGGCP04N,2017, 2.93
REGION,EGNGGCP04N,2018, 4.88
REGION,EGNGGCP04N,2019, 4.88
REGION,EGNGGCP04N,2020, 4.88
REGION,EGNGGCP04N,2021, 4.88
REGION,EGNGGCP04N,2022, 4.88
REGION,EGNGGCP04N,2023, 4.88
REGION,EGNGGCP04N,2024, 4.88
REGION,EGNGGCP04N,2025, 4.88
REGION,EGNGGCP04N,2026, 4.88
REGION,EGNGGCP04N,2027, 4.88
REGION,EGNGGCP04N,2028, 4.88
REGION,EGNGGCP04N,2029, 4.88
REGION,EGNGGCP04N,2030, 4.88
REGION,EGNGGCP04N,2031, 4.88
REGION,EGNGGCP04N,2032, 4.88
REGION,EGNGGCP04N,2033, 4.88
REGION,EGNGGCP04N,2034, 4.88
REGION,EGNGGCP04N,2035, 4.88
REGION,EGNGGCP04N,2036, 4.88
REGION,EGNGGCP04N,2037, 4.88
REGION,EGNGGCP04N,2038, 4.88
REGION,EGNGGCP04N,2039, 4.88
REGION,EGNGGCP04N,2040, 2.9299999999999997e+00
REGION,EGNGGCP04N,2041, 2.28
REGION,EGNGGCP04N,2042, 1.95
REGION,EGNGGCP04N,2048, 3.3526830064057705e-01
REGION,EGNGGCP04N,2049, 3.3526830064057705e-01
REGION,EGNGGCP04N,2050, 3.3526830064057705e-01
REGION,EGNGGCP04N,2051, 3.3526830064057705e-01
REGION,EGNGGCP04N,2052, 3.3526830064057705e-01
REGION,EGNGGCP04N,2053, 3.3526830064057705e-01
REGION,EGNGGCP04N,2054, 3.3526830064057705e-01
REGION,EGNGGCP04N,2055, 3.3526830064057705e-01
REGION,EGNGGCP04N,2056, 1.1296489370177625e+00
REGION,EGNGGCP04N,2057, 1.1296489370177625e+00
REGION,EGNGGCP04N,2058, 1.1296489370177625e+00
REGION,EGNGGCP04N,2059, 1.1296489370177625e+00
REGION,EGNGGCP04N,2060, 1.1296489370177625e+00
REGION,EGNGGCP04N,2061, 1.1296489370177625e+00
REGION,EGNGGCP04N,2062, 1.1296489370177625e+00
REGION,EGNGGCP04N,2063, 1.1296489370177625e+00
REGION,EGNGGCP04N,2064, 1.1296489370177625e+00
REGION,EGNGGCP04N,2065, 1.1296489370177625e+00
REGION,EGNGGCP04N,2066, 1.1296489370177625e+00
REGION,EGNGGCP04N,2067, 1.1296489370177625e+00
REGION,EGNGGCP04N,2068, 1.1296489370177625e+00
REGION,EGNGGCP04N,2069, 1.1296489370177625e+00
REGION,EGNGGCP04N,2070, 1.1296489370177625e+00
REGION,EGHFGCP01O,2015, 0.1401
REGION,EGHFGCP01O,2016, 0.1401
REGION,EGHFGCP01O,2017, 0.1401
REGION,EGHFGCP01O,2018, 0.1401
REGION,EGHFGCP01O,2019, 0.1401
REGION,EGHFGCP01O,2020, 0.1401
REGION,EGHFGCP01O,2021, 0.133095
REGION,EGHFGCP01O,2022, 0.12609
REGION,EGHFGCP01O,2023, 0.119085
REGION,EGHFGCP01O,2024, 0.11208
REGION,EGHFGCP01O,2025, 0.105075
REGION,EGHFGCP01O,2026, 0.09807
REGION,EGHFGCP01O,2027, 0.091065
REGION,EGHFGCP01O,2028, 0.08406
REGION,EGHFGCP01O,2029, 0.077055
REGION,EGHFGCP01O,2030, 0.07005
REGION,EGHFGCP01O,2031, 0.063045
REGION,EGHFGCP01O,2032, 0.05604
REGION,EGHFGCP01O,2033, 0.049035
REGION,EGHFGCP01O,2034, 0.04203
REGION,EGHFGCP01O,2035, 0.035025
REGION,EGHFGCP01O,2036, 0.02802
REGION,EGHFGCP01O,2037, 0.021015
REGION,EGHFGCP01O,2038, 0.01401
REGION,EGHFGCP01O,2039, 0.007005
REGION,EGHFGCP02O,2015, 0.121
REGION,EGHFGCP02O,2016, 0.121
REGION,EGHFGCP02O,2017, 0.121
REGION,EGHFGCP02O,2018, 0.121
REGION,EGHFGCP02O,2019, 0.121
REGION,EGHFGCP02O,2020, 0.121
REGION,EGHFGCP02O,2021, 0.11495
REGION,EGHFGCP02O,2022, 0.1089
REGION,EGHFGCP02O,2023, 0.10285
REGION,EGHFGCP02O,2024, 0.0968
REGION,EGHFGCP02O,2025, 0.09075
REGION,EGHFGCP02O,2026, 0.0847
REGION,EGHFGCP02O,2027, 0.07865
REGION,EGHFGCP02O,2028, 0.0726
REGION,EGHFGCP02O,2029, 0.06655
REGION,EGHFGCP02O,2030, 0.0605
REGION,EGHFGCP02O,2031, 0.05445
REGION,EGHFGCP02O,2032, 0.0484
REGION,EGHFGCP02O,2033, 0.04235
REGION,EGHFGCP02O,2034, 0.0363
REGION,EGHFGCP02O,2035, 0.03025
REGION,EGHFGCP02O,2036, 0.0242
REGION,EGHFGCP02O,2037, 0.01815
REGION,EGHFGCP02O,2038, 0.0121
REGION,EGHFGCP02O,2039, 0.00605000000000001
REGION,EGHFGCP04O,2015, 1.012269
REGION,EGHFGCP04O,2016, 1.012269
REGION,EGHFGCP04O,2017, 1.012269
REGION,EGHFGCP04O,2018, 1.012269
REGION,EGHFGCP04O,2019, 1.012269
REGION,EGHFGCP04O,2020, 1.012269
REGION,EGHFGCP04O,2021, 0.96165555
REGION,EGHFGCP04O,2022, 0.9110421
REGION,EGHFGCP04O,2023, 0.86042865
REGION,EGHFGCP04O,2024, 0.8098152
REGION,EGHFGCP04O,2025, 0.75920175
REGION,EGHFGCP04O,2026, 0.7085883
REGION,EGHFGCP04O,2027, 0.65797485
REGION,EGHFGCP04O,2028, 0.6073614
REGION,EGHFGCP04O,2029, 0.55674795
REGION,EGHFGCP04O,2030, 0.5061345
REGION,EGHFGCP04O,2031, 0.45552105
REGION,EGHFGCP04O,2032, 0.4049076
REGION,EGHFGCP04O,2033, 0.35429415
REGION,EGHFGCP04O,2034, 0.3036807
REGION,EGHFGCP04O,2035, 0.25306725
REGION,EGHFGCP04O,2036, 0.2024538
REGION,EGHFGCP04O,2037, 0.15184035
REGION,EGHFGCP04O,2038, 0.1012269
REGION,EGHFGCP04O,2039, 0.0506134500000001
REGION,EGHFGCP01N,2016, 1
REGION,EGHFGCP01N,2017, 1
REGION,EGHFGCP01N,2018, 1
REGION,EGHFGCP01N,2019, 1
REGION,EGHFGCP01N,2020, 1
REGION,EGHFGCP01N,2021, 1
REGION,EGHFGCP01N,2022, 1
REGION,EGHFGCP01N,2023, 1
REGION,EGHFGCP01N,2024, 1
REGION,EGHFGCP01N,2025, 1
REGION,EGHFGCP01N,2026, 1
REGION,EGHFGCP01N,2027, 1
REGION,EGHFGCP01N,2028, 1
REGION,EGHFGCP01N,2029, 1
REGION,EGHFGCP01N,2030, 1
REGION,EGHFGCP01N,2031, 1
REGION,EGHFGCP01N,2032, 1
REGION,EGHFGCP01N,2033, 1
REGION,EGHFGCP01N,2034, 1
REGION,EGHFGCP01N,2035, 1
REGION,EGHFGCP01N,2036, 1
REGION,EGHFGCP01N,2037, 1
REGION,EGHFGCP01N,2038, 1
REGION,EGHFGCP01N,2039, 1
REGION,EGHFGCP01N,2040, 1
REGION,EGHFGCP02N,2015, 1
REGION,EGHFGCP02N,2016, 1
REGION,EGHFGCP02N,2017, 1
REGION,EGHFGCP02N,2018, 1
REGION,EGHFGCP02N,2019, 1
REGION,EGHFGCP02N,2020, 1
REGION,EGHFGCP02N,2021, 1
REGION,EGHFGCP02N,2022, 1
REGION,EGHFGCP02N,2023, 1
REGION,EGHFGCP02N,2024, 1
REGION,EGHFGCP02N,2025, 1
REGION,EGHFGCP02N,2026, 1
REGION,EGHFGCP02N,2027, 1
REGION,EGHFGCP02N,2028, 1
REGION,EGHFGCP02N,2029, 1
REGION,EGHFGCP02N,2030, 1
REGION,EGHFGCP02N,2031, 1
REGION,EGHFGCP02N,2032, 1
REGION,EGHFGCP02N,2033, 1
REGION,EGHFGCP02N,2034, 1
REGION,EGHFGCP02N,2035, 1
REGION,EGHFGCP02N,2036, 1
REGION,EGHFGCP02N,2037, 1
REGION,EGHFGCP02N,2038, 1
REGION,EGHFGCP02N,2039, 1
REGION,EGWINDP00X,2015, 0.791
REGION,EGWINDP00X,2016, 9.9100000000000010e-01
REGION,EGWINDP00X,2017, 9.9100000000000010e-01
REGION,EGWINDP00X,2018, 1.3310000000000002e+00
REGION,EGWINDP00X,2019, 1.3310000000000002e+00
REGION,EGWINDP00X,2020, 1.3310000000000002e+00
REGION,EGWINDP00X,2021, 1.55345
REGION,EGWINDP00X,2022, 1.7759
REGION,EGWINDP00X,2023, 1.99835
REGION,EGWINDP00X,2024, 2.2208
REGION,EGWINDP00X,2025, 2.44325
REGION,EGWINDP00X,2026, 2.6657
REGION,EGWINDP00X,2027, 2.88815
REGION,EGWINDP00X,2028, 3.1106
REGION,EGWINDP00X,2029, 3.33305
REGION,EGWINDP00X,2030, 3.5555000000000003e+00
REGION,EGWINDP00X,2031, 4.0279500000000006e+00
REGION,EGWINDP00X,2032, 4.5004
REGION,EGWINDP00X,2033, 4.97285
REGION,EGWINDP00X,2034, 5.4453
REGION,EGWINDP00X,2035, 5.91775
REGION,EGWINDP00X,2036, 6.3902
REGION,EGWINDP00X,2037, 6.86265
REGION,EGWINDP00X,2038, 7.3351
REGION,EGWINDP00X,2039, 7.80755
REGION,EGWINDP00X,2040, 8.04
REGION,EGWINDP00X,2041, 8.59
REGION,EGWINDP00X,2042, 9.34
REGION,EGWINDP00X,2043, 9.75
REGION,EGWINDP00X,2044, 10.5
REGION,EGWINDP00X,2045, 11.25
REGION,EGWINDP00X,2046, 11.75
REGION,EGWINDP00X,2047, 12.25
REGION,EGWINDP00X,2048, 12.75
REGION,EGWINDP00X,2049, 13.25
REGION,EGWINDP00X,2050, 13.75
REGION,EGWINDP00X,2051, 14.25
REGION,EGWINDP00X,2052, 1.4750000000002185e+01
REGION,EGWINDP00X,2053, 1.5250000000002185e+01
REGION,EGWINDP00X,2054, 1.5750000000002370e+01
REGION,EGWINDP00X,2055, 1.6250000000002370e+01
REGION,EGWINDP00X,2056, 1.6500000000002721e+01
REGION,EGWINDP00X,2057, 1.6750000000002721e+01
REGION,EGWINDP00X,2058, 1.7000000000002721e+01
REGION,EGWINDP00X,2059, 1.7250000000002721e+01
REGION,EGWINDP00X,2060, 1.7500000000002721e+01
REGION,EGWINDP00X,2061, 1.8000000000002721e+01
REGION,EGWINDP00X,2062, 1.8500000000002721e+01
REGION,EGWINDP00X,2063, 1.9000000000002721e+01
REGION,EGWINDP00X,2064, 1.9500000000002721e+01
REGION,EGWINDP00X,2065, 2.0000000000002721e+01
REGION,EGWINDP00X,2066, 2.0250000000002721e+01
REGION,EGWINDP00X,2067, 2.0500000000002721e+01
REGION,EGWINDP00X,2068, 2.0750000000002721e+01
REGION,EGWINDP00X,2069, 2.1000000000002721e+01
REGION,EGWINDP00X,2070, 2.1250000000002721e+01
REGION,EGWINDP01X,2041, 0.75
REGION,EGWINDP01X,2042, 1.5
REGION,EGWINDP01X,2043, 2.25
REGION,EGWINDP01X,2044, 3
REGION,EGWINDP01X,2045, 3.75
REGION,EGWINDP01X,2046, 4.5
REGION,EGWINDP01X,2047, 5.25
REGION,EGWINDP01X,2048, 6
REGION,EGWINDP01X,2049, 6.75
REGION,EGWINDP01X,2050, 7.5
REGION,EGWINDP01X,2051, 8.25
REGION,EGWINDP01X,2052, 9
REGION,EGWINDP01X,2053, 9.75
REGION,EGWINDP01X,2054, 10.5
REGION,EGWINDP01X,2055, 11.25
REGION,EGWINDP01X,2056, 12
REGION,EGWINDP01X,2057, 12.75
REGION,EGWINDP01X,2058, 13.5
REGION,EGWINDP01X,2059, 14.25
REGION,EGWINDP01X,2060, 15
REGION,EGWINDP01X,2061, 16
REGION,EGWINDP01X,2062, 17
REGION,EGWINDP01X,2063, 18
REGION,EGWINDP01X,2064, 19
REGION,EGWINDP01X,2065, 20
REGION,EGWINDP01X,2066, 20.25
REGION,EGWINDP01X,2067, 20.5
REGION,EGWINDP01X,2068, 20.75
REGION,EGWINDP01X,2069, 21
REGION,EGWINDP01X,2070, 21.25
REGION,EGNULWP04N,2039, 0.5
REGION,EGNULWP04N,2040, 1
REGION,EGNULWP04N,2041, 1.5
REGION,EGNULWP04N,2042, 2
REGION,EGNULWP04N,2043, 2.5
REGION,EGNULWP04N,2044, 2.5
REGION,EGNULWP04N,2045, 2.5
REGION,EGNULWP04N,2046, 2.5000000000000266e+00
REGION,EGNULWP04N,2047, 2.5000000000000266e+00
REGION,EGNULWP04N,2048, 2.5000000000000266e+00
REGION,EGNULWP04N,2049, 2.5000000000000266e+00
REGION,EGNULWP04N,2050, 2.5000000000000266e+00
REGION,EGNULWP04N,2051, 3.0000000000000266e+00
REGION,EGNULWP04N,2052, 3.5000000000000511e+00
REGION,EGNULWP04N,2053, 3.5000000000000511e+00
REGION,EGNULWP04N,2054, 3.5000000000000511e+00
REGION,EGNULWP04N,2055, 3.5000000000000511e+00
REGION,EGNULWP04N,2056, 3.5000000000000511e+00
REGION,EGNULWP04N,2057, 3.5000000000000511e+00
REGION,EGNULWP04N,2058, 3.5000000000000511e+00
REGION,EGNULWP04N,2059, 3.5000000000000511e+00
REGION,EGNULWP04N,2060, 3.5000000000000511e+00
REGION,EGNULWP04N,2061, 3.5000000000000511e+00
REGION,EGNULWP04N,2062, 3.5000000000000511e+00
REGION,EGNULWP04N,2063, 3.5000000000000511e+00
REGION,EGNULWP04N,2064, 3.5000000000000511e+00
REGION,EGNULWP04N,2065, 3.5000000000000511e+00
REGION,EGNULWP04N,2066, 3.5000000000000511e+00
REGION,EGNULWP04N,2067, 3.5000000000000511e+00
REGION,EGNULWP04N,2068, 3.5000000000000511e+00
REGION,EGNULWP04N,2069, 3.5000000000000511e+00
REGION,EGNULWP04N,2070, 3.5000000000000511e+00
REGION,EGEL00T00X,2015, 26.2262
REGION,EGEL00T00X,2016, 26.2262
REGION,EGEL00T00X,2017, 26.2262
REGION,EGEL00T00X,2018, 26.2262
REGION,EGEL00T00X,2019, 26.2262
REGION,EGEL00T00X,2020, 26.2262
REGION,EGEL00T00X,2021, 26.2262
REGION,EGEL00T00X,2022, 26.2262
REGION,EGEL00T00X,2023, 26.2262
REGION,EGEL00T00X,2024, 26.2262
REGION,EGEL00T00X,2025, 26.2262
REGION,EGEL00T00X,2026, 26.2262
REGION,EGEL00T00X,2027, 26.2262
REGION,EGEL00T00X,2028, 2.6240180823190538e+01
REGION,EGEL00T00X,2029, 2.6433630696063254e+01
REGION,EGEL00T00X,2030, 2.6472074862089332e+01
REGION,EGEL00T00X,2031, 2.7779391143129967e+01
REGION,EGEL00T00X,2032, 2.9154677012592909e+01
REGION,EGEL00T00X,2033, 3.0526882734531860e+01
REGION,EGEL00T00X,2034, 3.1896018645012330e+01
REGION,EGEL00T00X,2035, 3.3262095033905140e+01
REGION,EGEL00T00X,2036, 3.4625122145144168e+01
REGION,EGEL00T00X,2037, 3.5985110176982431e+01
REGION,EGEL00T00X,2038, 3.7342069282246385e+01
REGION,EGEL00T00X,2039, 3.8696009568588991e+01
REGION,EGEL00T00X,2040, 40.0469410987393
REGION,EGEL00T00X,2041, 4.1644687520180547e+01
REGION,EGEL00T00X,2042, 4.3238891266630048e+01
REGION,EGEL00T00X,2043, 4.4829564107771439e+01
REGION,EGEL00T00X,2044, 4.6416717761211181e+01
REGION,EGEL00T00X,2045, 4.8000363892764859e+01
REGION,EGEL00T00X,2046, 4.9580514116743387e+01
REGION,EGEL00T00X,2047, 5.1157179996237232e+01
REGION,EGEL00T00X,2048, 5.2730373043396995e+01
REGION,EGEL00T00X,2049, 54.3001047197159
REGION,EGEL00T00X,2050, 55.8663864363066
REGION,EGEL00T00X,2051, 5.7590497839043593e+01
REGION,EGEL00T00X,2052, 59.3692035312053
REGION,EGEL00T00X,2053, 6.1204190084538460e+01
REGION,EGEL00T00X,2054, 6.3097196335170509e+01
REGION,EGEL00T00X,2055, 6.5050015004580828e+01
REGION,EGEL00T00X,2056, 6.7064494370898757e+01
REGION,EGEL00T00X,2057, 6.9142539992086014e+01
REGION,EGEL00T00X,2058, 7.1286116482628984e+01
REGION,EGEL00T00X,2059, 7.3497249345388667e+01
REGION,EGEL00T00X,2060, 7.5778026860336240e+01
REGION,EGEL00T00X,2061, 7.8130602031930451e+01
REGION,EGEL00T00X,2062, 8.0557194596969708e+01
REGION,EGEL00T00X,2063, 8.3060093094789636e+01
REGION,EGEL00T00X,2064, 8.5641657001749451e+01
REGION,EGEL00T00X,2065, 8.8304318932005515e+01
REGION,EGEL00T00X,2066, 9.1050586906626435e+01
REGION,EGEL00T00X,2067, 9.3883046693181569e+01
REGION,EGEL00T00X,2068, 9.6804364217989729e+01
REGION,EGEL00T00X,2069, 9.9817288053286660e+01
REGION,EGEL00T00X,2070, 1.0292465198164024e+02
REGION,EGEL00TDTX,2015, 25.282
REGION,EGEL00TDTX,2016, 25.282
REGION,EGEL00TDTX,2017, 25.282
REGION,EGEL00TDTX,2018, 25.282
REGION,EGEL00TDTX,2019, 25.282
REGION,EGEL00TDTX,2020, 25.282
REGION,EGEL00TDTX,2021, 25.282
REGION,EGEL00TDTX,2022, 25.282
REGION,EGEL00TDTX,2023, 25.282
REGION,EGEL00TDTX,2024, 25.282
REGION,EGEL00TDTX,2025, 25.282
REGION,EGEL00TDTX,2026, 25.282
REGION,EGEL00TDTX,2027, 25.282
REGION,EGEL00TDTX,2028, 2.5295534313555684e+01
REGION,EGEL00TDTX,2029, 2.5482019991004986e+01
REGION,EGEL00TDTX,2030, 2.5519080167054121e+01
REGION,EGEL00TDTX,2031, 2.6779333061977287e+01
REGION,EGEL00TDTX,2032, 2.8105108640139566e+01
REGION,EGEL00TDTX,2033, 2.9427914956088717e+01
REGION,EGEL00TDTX,2034, 3.0747761973791889e+01
REGION,EGEL00TDTX,2035, 3.2064659612684558e+01
REGION,EGEL00TDTX,2036, 3.3378617747918980e+01
REGION,EGEL00TDTX,2037, 3.4689646210611073e+01
REGION,EGEL00TDTX,2038, 3.5997754788085523e+01
REGION,EGEL00TDTX,2039, 37.3029532241198
REGION,EGEL00TDTX,2040, 3.8605251219184687e+01
REGION,EGEL00TDTX,2041, 4.0145478769454058e+01
REGION,EGEL00TDTX,2042, 4.1682291181031374e+01
REGION,EGEL00TDTX,2043, 4.3215699799891681e+01
REGION,EGEL00TDTX,2044, 4.4745715921807594e+01
REGION,EGEL00TDTX,2045, 4.6272350792625339e+01
REGION,EGEL00TDTX,2046, 4.7795615608540629e+01
REGION,EGEL00TDTX,2047, 4.9315521516372691e+01
REGION,EGEL00TDTX,2048, 50.8320796138347
REGION,EGEL00TDTX,2049, 5.2345300949806131e+01
REGION,EGEL00TDTX,2050, 5.3855196524599549e+01
REGION,EGEL00TDTX,2051, 5.5517239916838030e+01
REGION,EGEL00TDTX,2052, 5.7231912204081915e+01
REGION,EGEL00TDTX,2053, 5.9000839241495079e+01
REGION,EGEL00TDTX,2054, 6.0825697267104374e+01
REGION,EGEL00TDTX,2055, 6.2708214464415924e+01
REGION,EGEL00TDTX,2056, 6.4650172573546413e+01
REGION,EGEL00TDTX,2057, 6.6653408552370934e+01
REGION,EGEL00TDTX,2058, 6.8719816289254339e+01
REGION,EGEL00TDTX,2059, 7.0851348368954675e+01
REGION,EGEL00TDTX,2060, 7.3050017893364142e+01
REGION,EGEL00TDTX,2061, 7.5317900358780960e+01
REGION,EGEL00TDTX,2062, 77.6571355914788
REGION,EGEL00TDTX,2063, 80.0699297433772
REGION,EGEL00TDTX,2064, 8.2558557349686467e+01
REGION,EGEL00TDTX,2065, 8.5125363450453335e+01
REGION,EGEL00TDTX,2066, 8.7772765777987885e+01
REGION,EGEL00TDTX,2067, 90.503257012227
REGION,EGEL00TDTX,2068, 9.3319407106142108e+01
REGION,EGEL00TDTX,2069, 96.2238656833683
REGION,EGEL00TDTX,2070, 9.9219364510301176e+01
REGION,EGSOU1P03X,2015, 0.010175
REGION,EGSOU1P03X,2016, 0.040175
REGION,EGSOU1P03X,2017, 0.040175
REGION,EGSOU1P03X,2018, 0.090175
REGION,EGSOU1P03X,2019, 0.090175
REGION,EGSOU1P03X,2020, 1.9017499999999998e-01
REGION,EGSOU1P03X,2021, 0.44016625
REGION,EGSOU1P03X,2022, 0.6901575
REGION,EGSOU1P03X,2023, 0.69014875
REGION,EGSOU1P03X,2024, 0.69014
REGION,EGSOU1P03X,2025, 0.69013125
REGION,EGSOU1P03X,2026, 0.6901225
REGION,EGSOU1P03X,2027, 0.69011375
REGION,EGSOU1P03X,2028, 0.940105
REGION,EGSOU1P03X,2029, 1.19009625
