Latitude (decimal degrees):	18.490
Longitude (decimal degrees):	31.820
Elevation (m):	256
Radiation database:	PVGIS-SARAH2


Slope: 21 deg. (optimum)
Azimuth: -2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190101:0008,0.0,0.0,0.0,15.26,2.76,0.0
20190101:0108,0.0,0.0,0.0,14.43,2.76,0.0
20190101:0208,0.0,0.0,0.0,13.63,2.83,0.0
20190101:0308,0.0,0.0,0.0,12.79,2.76,0.0
20190101:0408,0.0,0.0,0.0,11.97,2.69,0.0
20190101:0508,144.85,197.34,8.37,11.38,2.41,0.0
20190101:0608,409.01,501.97,20.57,13.61,2.21,0.0
20190101:0708,581.99,722.34,31.64,16.88,2.76,0.0
20190101:0808,742.93,951.34,40.82,19.89,3.03,0.0
20190101:0908,731.06,946.37,46.87,22.6,3.52,0.0
20190101:1008,824.06,1079.59,48.4,24.57,4.28,0.0
20190101:1108,758.92,985.95,44.93,25.77,4.83,0.0
20190101:1208,655.21,843.03,37.46,26.44,4.9,0.0
20190101:1308,483.58,618.48,27.41,26.7,4.76,0.0
20190101:1408,275.45,365.25,15.81,26.49,4.69,0.0
20190101:1508,6.06,19.1,3.31,25.83,4.48,0.0
20190101:1608,0.0,0.0,0.0,24.37,3.72,0.0
20190101:1708,0.0,0.0,0.0,23.03,3.79,0.0
20190101:1808,0.0,0.0,0.0,21.8,4.0,0.0
20190101:1908,0.0,0.0,0.0,20.71,4.55,0.0
20190101:2008,0.0,0.0,0.0,19.72,4.9,0.0
20190101:2108,0.0,0.0,0.0,18.77,4.9,0.0
20190101:2208,0.0,0.0,0.0,17.82,4.62,0.0
20190101:2308,0.0,0.0,0.0,16.8,4.34,0.0
20190102:0008,0.0,0.0,0.0,15.85,4.07,0.0
20190102:0108,0.0,0.0,0.0,14.93,3.86,0.0
20190102:0208,0.0,0.0,0.0,13.99,3.66,0.0
20190102:0308,0.0,0.0,0.0,13.09,3.59,0.0
20190102:0408,0.0,0.0,0.0,12.24,3.66,0.0
20190102:0508,134.63,184.21,8.31,11.67,3.38,0.0
20190102:0608,403.73,491.23,20.53,13.41,3.38,0.0
20190102:0708,606.98,744.72,31.62,16.2,3.79,0.0
20190102:0808,732.23,920.54,40.84,18.74,4.0,0.0
20190102:0908,797.49,1024.49,46.93,21.09,4.07,0.0
20190102:1008,811.23,1053.39,48.49,22.96,4.21,0.0
20190102:1108,767.06,990.34,45.06,24.3,4.76,0.0
20190102:1208,661.32,842.51,37.59,25.12,5.38,0.0
20190102:1308,497.34,628.26,27.54,25.39,5.93,0.0
20190102:1408,285.08,373.14,15.95,25.08,6.41,0.0
20190102:1508,30.06,63.44,3.44,24.17,6.07,0.0
20190102:1608,0.0,0.0,0.0,22.73,5.17,0.0
20190102:1708,0.0,0.0,0.0,21.48,5.1,0.0
20190102:1808,0.0,0.0,0.0,20.32,5.24,0.0
20190102:1908,0.0,0.0,0.0,19.27,5.59,0.0
20190102:2008,0.0,0.0,0.0,18.25,5.66,0.0
20190102:2108,0.0,0.0,0.0,17.25,5.86,0.0
20190102:2208,0.0,0.0,0.0,16.27,5.93,0.0
20190102:2308,0.0,0.0,0.0,15.37,5.79,0.0
20190103:0008,0.0,0.0,0.0,14.5,5.66,0.0
20190103:0108,0.0,0.0,0.0,13.69,5.59,0.0
20190103:0208,0.0,0.0,0.0,12.92,5.52,0.0
20190103:0308,0.0,0.0,0.0,12.24,5.45,0.0
20190103:0408,0.0,0.0,0.0,11.61,5.45,0.0
20190103:0508,146.94,199.31,8.26,11.33,5.38,0.0
20190103:0608,385.67,463.87,20.49,12.88,5.52,0.0
20190103:0708,585.04,700.17,31.61,15.4,7.17,0.0
20190103:0808,755.79,918.57,40.85,17.58,8.0,0.0
20190103:0908,746.93,920.48,46.99,19.65,7.93,0.0
20190103:1008,862.92,1082.98,48.59,21.46,7.59,0.0
20190103:1108,711.83,892.46,45.18,22.92,7.24,0.0
20190103:1208,666.35,836.57,37.73,23.94,6.76,0.0
20190103:1308,463.57,581.79,27.68,24.49,6.41,0.0
20190103:1408,177.52,236.78,16.08,24.42,6.28,0.0
20190103:1508,11.79,29.56,3.57,23.74,5.72,0.0
20190103:1608,0.0,0.0,0.0,22.27,5.1,0.0
20190103:1708,0.0,0.0,0.0,21.08,5.31,0.0
20190103:1808,0.0,0.0,0.0,19.98,5.52,0.0
20190103:1908,0.0,0.0,0.0,19.15,5.93,0.0
20190103:2008,0.0,0.0,0.0,18.23,6.0,0.0
20190103:2108,0.0,0.0,0.0,17.27,5.86,0.0
20190103:2208,0.0,0.0,0.0,16.36,5.59,0.0
20190103:2308,0.0,0.0,0.0,15.54,5.38,0.0
20190104:0008,0.0,0.0,0.0,14.87,5.24,0.0
20190104:0108,0.0,0.0,0.0,14.35,5.17,0.0
20190104:0208,0.0,0.0,0.0,13.98,5.03,0.0
20190104:0308,0.0,0.0,0.0,13.55,4.83,0.0
20190104:0408,0.0,0.0,0.0,13.12,4.76,0.0
20190104:0508,74.12,108.05,8.21,13.03,4.69,0.0
20190104:0608,247.87,306.69,20.45,14.94,4.69,0.0
20190104:0708,498.33,606.48,31.6,17.85,5.79,0.0
20190104:0808,703.49,877.42,40.88,20.66,5.72,0.0
20190104:0908,800.61,1026.47,47.05,23.29,5.31,0.0
20190104:1008,700.52,905.55,48.7,25.54,4.9,0.0
20190104:1108,716.24,936.75,45.32,27.3,4.55,0.0
20190104:1208,628.86,818.18,37.87,28.45,4.55,0.0
20190104:1308,481.11,621.96,27.82,28.98,4.76,0.0
20190104:1408,284.98,380.89,16.22,28.87,5.1,0.0
20190104:1508,27.93,59.81,3.7,28.07,5.17,0.0
20190104:1608,0.0,0.0,0.0,26.5,4.9,0.0
20190104:1708,0.0,0.0,0.0,25.19,4.97,0.0
20190104:1808,0.0,0.0,0.0,24.05,4.83,0.0
20190104:1908,0.0,0.0,0.0,23.16,4.55,0.0
20190104:2008,0.0,0.0,0.0,22.15,4.28,0.0
20190104:2108,0.0,0.0,0.0,21.17,4.14,0.0
20190104:2208,0.0,0.0,0.0,20.23,4.07,0.0
20190104:2308,0.0,0.0,0.0,19.34,3.93,0.0
20190105:0008,0.0,0.0,0.0,18.48,3.86,0.0
20190105:0108,0.0,0.0,0.0,17.78,3.93,0.0
20190105:0208,0.0,0.0,0.0,17.02,4.0,0.0
20190105:0308,0.0,0.0,0.0,16.41,4.0,0.0
20190105:0408,0.0,0.0,0.0,15.71,3.93,0.0
20190105:0508,133.29,186.17,8.16,15.32,3.86,0.0
20190105:0608,307.82,381.89,20.43,17.07,3.86,0.0
20190105:0708,563.89,696.97,31.6,19.73,4.83,0.0
20190105:0808,699.25,884.55,40.91,22.34,4.97,0.0
20190105:0908,782.89,1014.88,47.13,24.63,4.76,0.0
20190105:1008,760.19,999.46,48.81,26.64,4.34,0.0
20190105:1108,631.72,828.09,45.46,28.2,4.07,0.0
20190105:1208,427.68,555.62,38.02,29.27,4.34,0.0
20190105:1308,341.64,443.88,27.96,29.66,5.17,0.0
20190105:1408,151.3,208.95,16.36,29.32,5.93,0.0
20190105:1508,15.84,37.4,3.83,28.52,6.07,0.0
20190105:1608,0.0,0.0,0.0,27.32,5.45,0.0
20190105:1708,0.0,0.0,0.0,26.24,5.38,0.0
20190105:1808,0.0,0.0,0.0,25.12,5.31,0.0
20190105:1908,0.0,0.0,0.0,24.07,4.97,0.0
20190105:2008,0.0,0.0,0.0,22.83,5.38,0.0
20190105:2108,0.0,0.0,0.0,21.61,5.31,0.0
20190105:2208,0.0,0.0,0.0,20.42,5.17,0.0
20190105:2308,0.0,0.0,0.0,19.29,5.38,0.0
20190106:0008,0.0,0.0,0.0,18.3,5.59,0.0
20190106:0108,0.0,0.0,0.0,17.32,5.31,0.0
20190106:0208,0.0,0.0,0.0,16.44,5.03,0.0
20190106:0308,0.0,0.0,0.0,15.58,4.83,0.0
20190106:0408,0.0,0.0,0.0,14.8,4.55,0.0
20190106:0508,139.65,193.68,8.12,14.37,4.55,0.0
20190106:0608,395.6,482.83,20.4,15.75,5.24,0.0
20190106:0708,594.48,722.63,31.6,17.77,6.34,0.0
20190106:0808,743.01,920.38,40.95,20.01,6.69,0.0
20190106:0908,806.5,1015.22,47.21,22.1,7.03,0.0
20190106:1008,828.35,1052.48,48.94,23.82,7.31,0.0
20190106:1108,766.38,973.19,45.6,25.05,7.45,0.0
20190106:1208,679.61,857.39,38.17,25.79,7.72,0.0
20190106:1308,493.01,619.3,28.11,25.95,8.0,0.0
20190106:1408,272.83,355.91,16.5,25.48,8.21,0.0
20190106:1508,44.14,85.74,3.96,24.25,7.79,0.0
20190106:1608,0.0,0.0,0.0,22.52,7.52,0.0
20190106:1708,0.0,0.0,0.0,21.03,7.66,0.0
20190106:1808,0.0,0.0,0.0,19.68,7.79,0.0
20190106:1908,0.0,0.0,0.0,18.28,7.72,0.0
20190106:2008,0.0,0.0,0.0,17.15,7.59,0.0
20190106:2108,0.0,0.0,0.0,16.08,7.38,0.0
20190106:2208,0.0,0.0,0.0,15.11,7.03,0.0
20190106:2308,0.0,0.0,0.0,14.22,6.62,0.0
20190107:0008,0.0,0.0,0.0,13.43,6.28,0.0
20190107:0108,0.0,0.0,0.0,12.7,5.86,0.0
20190107:0208,0.0,0.0,0.0,12.03,5.66,0.0
20190107:0308,0.0,0.0,0.0,11.46,5.59,0.0
20190107:0408,0.0,0.0,0.0,10.9,5.52,0.0
20190107:0508,106.65,148.37,8.08,10.67,5.45,0.0
20190107:0608,419.55,501.49,20.38,11.87,5.86,0.0
20190107:0708,639.7,758.45,31.61,13.76,7.72,0.0
20190107:0808,739.29,890.22,40.99,15.71,7.93,0.0
20190107:0908,811.97,995.63,47.3,17.71,7.72,0.0
20190107:1008,842.77,1047.95,49.07,19.6,7.45,0.0
20190107:1108,797.05,995.52,45.75,21.12,7.17,0.0
20190107:1208,678.16,844.02,38.33,22.24,6.97,0.0
20190107:1308,509.17,632.31,28.26,22.82,6.97,0.0
20190107:1408,288.86,372.08,16.64,22.79,7.03,0.0
20190107:1508,33.28,66.0,4.1,22.17,6.69,0.0
20190107:1608,0.0,0.0,0.0,20.91,5.59,0.0
20190107:1708,0.0,0.0,0.0,19.84,5.38,0.0
20190107:1808,0.0,0.0,0.0,18.84,5.38,0.0
20190107:1908,0.0,0.0,0.0,17.9,5.72,0.0
20190107:2008,0.0,0.0,0.0,16.91,5.93,0.0
20190107:2108,0.0,0.0,0.0,15.94,6.0,0.0
20190107:2208,0.0,0.0,0.0,14.96,5.86,0.0
20190107:2308,0.0,0.0,0.0,14.06,5.52,0.0
20190108:0008,0.0,0.0,0.0,13.24,5.17,0.0
20190108:0108,0.0,0.0,0.0,12.46,4.97,0.0
20190108:0208,0.0,0.0,0.0,11.72,4.83,0.0
20190108:0308,0.0,0.0,0.0,11.03,4.69,0.0
20190108:0408,0.0,0.0,0.0,10.43,4.41,0.0
20190108:0508,157.5,213.83,8.05,10.14,4.21,0.0
20190108:0608,390.53,469.39,20.37,11.8,4.55,0.0
20190108:0708,620.07,743.62,31.62,14.32,5.86,0.0
20190108:0808,749.36,916.21,41.04,16.69,6.21,0.0
20190108:0908,817.67,1018.31,47.39,18.88,6.34,0.0
20190108:1008,823.86,1037.17,49.2,20.69,6.34,0.0
20190108:1108,775.51,978.54,45.91,22.13,6.28,0.0
20190108:1208,656.65,822.9,38.49,23.15,6.41,0.0
20190108:1308,508.06,635.1,28.42,23.71,6.41,0.0
20190108:1408,279.86,362.45,16.79,23.73,6.69,0.0
20190108:1508,25.36,52.11,4.24,23.08,6.69,0.0
20190108:1608,0.0,0.0,0.0,21.74,5.59,0.0
20190108:1708,0.0,0.0,0.0,20.58,5.59,0.0
20190108:1808,0.0,0.0,0.0,19.46,5.79,0.0
20190108:1908,0.0,0.0,0.0,18.46,6.28,0.0
20190108:2008,0.0,0.0,0.0,17.41,6.55,0.0
20190108:2108,0.0,0.0,0.0,16.4,6.55,0.0
20190108:2208,0.0,0.0,0.0,15.37,6.28,0.0
20190108:2308,0.0,0.0,0.0,14.39,5.86,0.0
20190109:0008,0.0,0.0,0.0,13.48,5.52,0.0
20190109:0108,0.0,0.0,0.0,12.63,5.38,0.0
20190109:0208,0.0,0.0,0.0,11.87,5.45,0.0
20190109:0308,0.0,0.0,0.0,11.21,5.45,0.0
20190109:0408,0.0,0.0,0.0,10.65,5.45,0.0
20190109:0508,159.35,216.2,8.02,10.41,5.38,0.0
20190109:0608,387.96,465.18,20.36,12.07,5.59,0.0
20190109:0708,606.22,722.45,31.64,14.62,7.45,0.0
20190109:0808,754.56,916.87,41.1,17.15,7.72,0.0
20190109:0908,822.04,1018.81,47.49,19.47,7.59,0.0
20190109:1008,828.22,1038.75,49.34,21.34,7.45,0.0
20190109:1108,748.66,939.04,46.08,22.71,7.45,0.0
20190109:1208,687.64,860.77,38.66,23.62,7.31,0.0
20190109:1308,541.03,674.84,28.58,24.0,7.31,0.0
20190109:1408,290.56,375.39,16.94,23.78,7.17,0.0
20190109:1508,11.65,28.15,4.38,22.98,6.55,0.0
20190109:1608,0.0,0.0,0.0,21.46,5.59,0.0
20190109:1708,0.0,0.0,0.0,20.23,5.52,0.0
20190109:1808,0.0,0.0,0.0,19.1,5.52,0.0
20190109:1908,0.0,0.0,0.0,18.16,5.31,0.0
20190109:2008,0.0,0.0,0.0,17.12,5.24,0.0
20190109:2108,0.0,0.0,0.0,16.13,5.24,0.0
20190109:2208,0.0,0.0,0.0,15.22,5.24,0.0
20190109:2308,0.0,0.0,0.0,14.43,5.24,0.0
20190110:0008,0.0,0.0,0.0,13.78,5.03,0.0
20190110:0108,0.0,0.0,0.0,13.22,4.9,0.0
20190110:0208,0.0,0.0,0.0,12.78,4.83,0.0
20190110:0308,0.0,0.0,0.0,12.39,4.76,0.0
20190110:0408,0.0,0.0,0.0,12.02,4.62,0.0
20190110:0508,127.13,176.2,7.99,11.86,4.55,0.0
20190110:0608,379.01,459.63,20.36,13.77,4.76,0.0
20190110:0708,595.81,722.76,31.67,16.82,5.79,0.0
20190110:0808,720.62,893.26,41.16,19.45,5.93,0.0
20190110:0908,797.76,1014.16,47.6,21.94,5.52,0.0
20190110:1008,794.97,1027.98,49.49,24.14,5.03,0.0
20190110:1108,742.99,964.49,46.25,25.79,4.83,0.0
20190110:1208,652.63,840.83,38.83,26.86,5.03,0.0
20190110:1308,484.06,617.61,28.74,27.26,5.66,0.0
20190110:1408,276.68,364.25,17.09,27.04,6.14,0.0
20190110:1508,37.56,72.77,4.52,26.14,6.14,0.0
20190110:1608,0.0,0.0,0.0,24.64,5.24,0.0
20190110:1708,0.0,0.0,0.0,23.38,4.97,0.0
