"EGBMCHC02N","S2D1","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC02N","S2D2","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC02N","S3D1","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC02N","S3D2","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC02N","S4D1","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC02N","S4D2","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S1D1","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S1D2","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S2D1","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S2D2","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S3D1","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S3D2","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S4D1","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHC03N","S4D2","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54","0.54"
"EGBMCHP01O","S1D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP01O","S1D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP01O","S2D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP01O","S2D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP01O","S3D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP01O","S3D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP01O","S4D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP01O","S4D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S1D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S1D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S2D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S2D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S3D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S3D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S4D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP02O","S4D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S1D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S1D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S2D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S2D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S3D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S3D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S4D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP03O","S4D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S1D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S1D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S2D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S2D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S3D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S3D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S4D1","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
"EGBMCHP04O","S4D2","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49"
