r,t,y,DiscountedSalvageValue
REGION,ETEL00TDTX,2029, 3.6370315537785407e+00
REGION,ETEL00TDTX,2030, 3.9070696692044904e+00
REGION,ETEL00TDTX,2031, 4.4813643930219422e+00
REGION,ETEL00TDTX,2032, 4.8457765007062648e+00
REGION,ETEL00TDTX,2033, 5.2353854670702349e+00
REGION,ETEL00TDTX,2034, 5.6524727767909786e+00
REGION,ETEL00TDTX,2035, 7.1387593400004228e+00
REGION,ETEL00TDTX,2036, 6.7806393482261171e+00
REGION,ETEL00TDTX,2037, 7.3052153633154253e+00
REGION,ETEL00TDTX,2038, 7.8694726465127349e+00
REGION,ETEL00TDTX,2039, 8.4800783461069678e+00
REGION,ETEL00TDTX,2040, 9.1371298077692060e+00
REGION,ETEL00TDTX,2041, 6.8110556496653514e+00
REGION,ETEL00TDTX,2042, 5.4399370590743845e-01
REGION,ETEL00TDTX,2045, 1.1449163132215330e+00
REGION,ETEL00TDTX,2046, 7.6750337234893684e-01
REGION,ETEL00TDTX,2047, 1.1018170537384431e+00
REGION,ETEL00TDTX,2048, 1.7450076337983527e+00
REGION,ETEL00TDTX,2049, 2.4252134832914276e+00
REGION,ETEL00TDTX,2050, 3.1442680481413943e+00
REGION,ETEL00TDTX,2057, 1.3985894813666933e-01
REGION,ETEL00TDTX,2058, 5.7074910732198325e-01
REGION,ETEL00TDTX,2059, 0.916253532421656
REGION,ETEL00TDTX,2060, 1.2711044794093016e+00
REGION,ETEL00TDTX,2062, 3.6372308415374381e+00
REGION,ETEL00TDTX,2063, 5.6758560971066050e+00
REGION,ETEL00TDTX,2064, 6.2782334506822783e+00
REGION,ETEL00TDTX,2065, 6.4859428280933304e+00
REGION,ETEL00TDTX,2066, 8.2985116863277515e+00
REGION,ETEL00TDTX,2067, 8.7489703327515844e+00
REGION,ETEL00TDTX,2068, 8.9340079998620379e+00
REGION,ETEL00TDTX,2069, 7.0694193742300122e+00
REGION,ETLFRCFURX,2069, 6.0662702671249280e-01
REGION,ETLFRCFURX,2070, 2.9736826354422132e+00
REGION,ETSOU1P03X,2070, 5.2132441204385644e+00
REGION,ETSOV1F01X,2052, 2.0332966309514560e+00
REGION,ETSOV1F01X,2053, 3.8170523117406878e+00
REGION,ETSOV1F01X,2054, 5.3767532673562046e+00
REGION,ETSOV1F01X,2055, 6.73531418559987
REGION,ETSOV1F01X,2056, 7.91333513934404
REGION,ETSOV1F01X,2057, 8.9293330480245938e+00
REGION,ETSOV1F01X,2058, 9.7999501842749535e+00
REGION,ETSOV1F01X,2059, 1.0540141986407322e+01
REGION,ETSOV1F01X,2060, 1.1163346216118724e+01
REGION,ETSOV1F01X,2061, 1.1681635301029971e+01
REGION,ETSOV1F01X,2062, 1.2105853521363274e+01
REGION,ETSOV1F01X,2063, 1.2445740537340049e+01
REGION,ETSOV1F01X,2064, 1.2710042607030596e+01
REGION,ETSOV1F01X,2065, 1.2906612711867247e+01
REGION,ETSOV1F01X,2066, 1.3042500687454005e+01
REGION,ETSOV1F01X,2067, 1.3124034349407872e+01
REGION,ETSOV1F01X,2068, 1.3156892506615847e+01
REGION,ETSOV1F01X,2069, 1.3146170666461794e+01
REGION,ETSOV1F01X,2070, 1.3096440157340338e+01
REGION,ETSOV2F01X,2052, 1.5987927188390413e-01
REGION,ETSOV2F01X,2053, 4.4513162272124535e-01
REGION,ETSOV2F01X,2054, 8.3788269265455317e-01
REGION,ETSOV2F01X,2055, 1.3227259525400452e+00
REGION,ETSOV2F01X,2056, 1.9843563173183958e+00
REGION,ETSOV2F01X,2057, 2.2456428610033958e+00
REGION,ETSOV2F01X,2058, 2.4725819545593533e+00
REGION,ETSOV2F01X,2059, 2.6688699347172569e+00
REGION,ETSOV2F01X,2060, 2.8378151210003009e+00
REGION,ETSOV2F01X,2061, 2.9823784048891326e+00
REGION,ETSOV2F01X,2062, 3.1052095952187817e+00
REGION,ETSOV2F01X,2063, 3.2086799634786360e+00
REGION,ETSOV2F01X,2064, 3.2949113863039963e+00
REGION,ETSOV2F01X,2065, 3.3658024409125238e+00
REGION,ETSOV2F01X,2066, 3.4230517720461475e+00
REGION,ETSOV2F01X,2067, 3.4681790156755303e+00
REGION,ETSOV2F01X,2068, 3.5025435349012382e+00
REGION,ETSOV2F01X,2069, 3.5273611967812988e+00
REGION,ETSOV2F01X,2070, 3.5437193949023476e+00
REGION,SDCOSCP04N,2042, 1.0477318807791076e+00
REGION,SDCOSCP04N,2043, 1.3749017881242975e-01
REGION,SDCOSCP04N,2048, 1.5949547083560711e+01
REGION,SDHYDMS03X,2017, 4.3361271739214846e+00
REGION,SDHYDMS03X,2023, 1.6204561198470973e+01
REGION,SDHYDMS02X,2023, 1.5183006540279644e+01
REGION,SDHYDMS02X,2025, 1.4819906143275192e+00
REGION,SDHYDMS02X,2033, 8.5592492083761371e+00
REGION,SDHYDMS01X,2017, 3.1940222486475239e-01
REGION,SDGOCVP02N,2049, 5.2270343101859529e-01
REGION,SDGOCVP02N,2050, 6.6380529689693535e-01
REGION,SDGOCVP02N,2051, 7.9089304752255141e-01
REGION,SDGOCVP02N,2052, 9.0528447380174526e-01
REGION,SDEL00T00X,2016, 2.4983709857243591e-01
REGION,SDEL00T00X,2021, 1.9391133290037585e-01
REGION,SDEL00T00X,2022, 2.4563546635852815e-01
REGION,SDEL00T00X,2023, 2.7321054659240690e-01
REGION,SDEL00T00X,2024, 2.8871600013366067e-01
REGION,SDEL00T00X,2025, 3.1276348587000941e-01
REGION,SDEL00T00X,2026, 3.5134341044510725e-01
REGION,SDEL00T00X,2027, 3.6617886429836594e-01
REGION,SDEL00T00X,2028, 3.9524234199711772e-01
REGION,SDEL00T00X,2029, 4.2630156210559067e-01
REGION,SDEL00T00X,2030, 2.7908049389113965e-01
REGION,SDEL00T00X,2031, 9.0037206120028773e-02
REGION,SDEL00T00X,2040, 1.0435880176097449e-01
REGION,SDEL00T00X,2043, 7.3742322362421148e-02
REGION,SDEL00T00X,2044, 0.422339626933773
REGION,SDEL00T00X,2045, 3.2566730946398154e-01
REGION,SDEL00T00X,2046, 6.1557030871981955e-01
REGION,SDEL00T00X,2047, 5.2265383502945628e-01
REGION,SDEL00T00X,2048, 2.5928707484635538e-01
REGION,SDEL00T00X,2049, 6.3240812541277791e-01
REGION,SDEL00T00X,2050, 5.5338906718413838e-01
REGION,SDEL00T00X,2051, 3.7230680802181110e-01
REGION,SDEL00T00X,2052, 4.5334274798335289e-01
REGION,SDEL00T00X,2053, 3.9609736286965408e-01
REGION,SDEL00T00X,2054, 4.5196611323356378e-01
REGION,SDEL00T00X,2055, 5.4812603133423753e-02
REGION,SDEL00T00X,2056, 4.7868123406204993e-01
REGION,SDEL00T00X,2057, 0.53855137079288
REGION,SDEL00T00X,2058, 6.1448810918271235e-01
REGION,SDEL00T00X,2059, 6.5533099921567639e-01
REGION,SDEL00T00X,2060, 6.9036438487159291e-01
REGION,SDEL00T00X,2061, 4.0969518783163184e-01
REGION,SDEL00T00X,2062, 4.5399441111746269e-01
REGION,SDEL00T00X,2063, 4.6636036345056281e-01
REGION,SDEL00T00X,2064, 3.5457493137931334e-01
REGION,SDEL00T00X,2065, 5.2138438766414508e-01
REGION,SDEL00T00X,2066, 2.9638574194075451e-01
REGION,SDEL00T00X,2067, 4.6621329184435867e-01
REGION,SDEL00T00X,2068, 8.1178948389177075e-01
REGION,SDEL00T00X,2069, 5.1883010215642789e-01
REGION,SDEL00T00X,2070, 7.8419877132853366e-01
REGION,SDEL00TDTX,2016, 1.6269526465483517e+00
REGION,SDEL00TDTX,2021, 1.2627612251257652e+00
REGION,SDEL00TDTX,2022, 1.5995916164043384e+00
REGION,SDEL00TDTX,2023, 1.7791620498506682e+00
REGION,SDEL00TDTX,2024, 1.8801344129251989e+00
REGION,SDEL00TDTX,2025, 2.0367329577107531e+00
REGION,SDEL00TDTX,2026, 2.2879675405122590e+00
REGION,SDEL00TDTX,2027, 2.3845768289062672e+00
REGION,SDEL00TDTX,2028, 2.5738397881998605e+00
REGION,SDEL00TDTX,2029, 2.7760991314213168e+00
REGION,SDEL00TDTX,2030, 1.8173874683009565e+00
REGION,SDEL00TDTX,2031, 5.8632721979917679e-01
REGION,SDEL00TDTX,2040, 6.7959023535796559e-01
REGION,SDEL00TDTX,2043, 4.8021404389902073e-01
REGION,SDEL00TDTX,2044, 2.7502987924900824e+00
REGION,SDEL00TDTX,2045, 2.1207633640135151e+00
REGION,SDEL00TDTX,2046, 4.0086275802633757e+00
REGION,SDEL00TDTX,2047, 3.4035504122781033e+00
REGION,SDEL00TDTX,2048, 1.6884916389103981e+00
REGION,SDEL00TDTX,2049, 4.1182763651880263e+00
REGION,SDEL00TDTX,2050, 3.6036999281916833e+00
REGION,SDEL00TDTX,2051, 2.4244823342110777e+00
REGION,SDEL00TDTX,2052, 2.9521928155660992e+00
REGION,SDEL00TDTX,2053, 2.5794077309722616e+00
REGION,SDEL00TDTX,2054, 2.9432280946434157e+00
REGION,SDEL00TDTX,2055, 3.5694267503517174e-01
REGION,SDEL00TDTX,2056, 3.1171984253207663e+00
REGION,SDEL00TDTX,2057, 3.5070760362673523e+00
REGION,SDEL00TDTX,2058, 4.0015802375791445e+00
REGION,SDEL00TDTX,2059, 4.2675513754403518e+00
REGION,SDEL00TDTX,2060, 4.4956907024692745e+00
REGION,SDEL00TDTX,2061, 2.6679575122109549e+00
REGION,SDEL00TDTX,2062, 2.9564364816029762e+00
REGION,SDEL00TDTX,2063, 3.0369642407825830e+00
REGION,SDEL00TDTX,2064, 2.3090113819054250e+00
REGION,SDEL00TDTX,2065, 3.3952837014764410e+00
REGION,SDEL00TDTX,2066, 1.9300801918328139e+00
REGION,SDEL00TDTX,2067, 3.0360065024242444e+00
REGION,SDEL00TDTX,2068, 5.2864176007187229e+00
REGION,SDEL00TDTX,2069, 3.3786500542893241e+00
REGION,SDEL00TDTX,2070, 5.1067453686870889e+00
REGION,SDSOU1P03X,2052, 9.9301245740917565e-01
REGION,SDSOU1P03X,2053, 0.38199184749151
REGION,SDSOU1P03X,2054, 8.7455986570862065e-01
REGION,SDSOU1P03X,2055, 1.0067652004163216e+01
REGION,SDSOU1P03X,2056, 1.0569774229975415e+01
REGION,SDSOU1P03X,2057, 1.0991017838973116e+01
REGION,SDSOU1P03X,2058, 8.8402483488675436e+00
REGION,SDSOU1P03X,2059, 1.6279185447681035e+00
REGION,SDSOU1P03X,2060, 1.5155687646686958e-01
REGION,SDSOU1P03X,2061, 5.7518673023630136e+00
REGION,SDSOU1P03X,2062, 2.9557575790580994e+00
REGION,SDSOU1P03X,2063, 4.7760023589895981e+00
REGION,SDSOU1P03X,2064, 1.2272745270922435e+01
REGION,SDSOU1P03X,2065, 7.7805498005556659e+00
REGION,SDSOU1P03X,2066, 6.0552902458823636e+00
REGION,SDSOU1P03X,2067, 1.2216343277430905e+01
REGION,SDSOU1P03X,2068, 1.2144520260510825e+01
REGION,SDSOU1P03X,2069, 4.15809200321093
REGION,SDSOU1P03X,2070, 9.7780906281282718e+00
REGION,SDSOV1F01X,2052, 1.6552656942546853e+00
REGION,SDSOV1F01X,2053, 3.8170523117406878e+00
REGION,SDSOV1F01X,2054, 5.3767532673562046e+00
REGION,SDSOV1F01X,2055, 6.73531418559987
REGION,SDSOV1F01X,2056, 7.91333513934404
REGION,SDSOV1F01X,2057, 8.9293330480245938e+00
REGION,SDSOV1F01X,2058, 9.7999501842749535e+00
REGION,SDSOV1F01X,2059, 1.0540141986407322e+01
REGION,SDSOV1F01X,2060, 1.1163346216118724e+01
REGION,SDSOV1F01X,2061, 1.1681635301029971e+01
REGION,SDSOV1F01X,2062, 1.2105853521363274e+01
REGION,SDSOV1F01X,2063, 1.2445740537340049e+01
REGION,SDSOV1F01X,2064, 1.2710042607030596e+01
REGION,SDSOV1F01X,2065, 1.2906612711867247e+01
REGION,SDSOV1F01X,2066, 1.3042500687454005e+01
REGION,SDSOV1F01X,2067, 1.3124034349407872e+01
REGION,SDSOV1F01X,2068, 1.3156892506615847e+01
REGION,SDSOV1F01X,2069, 1.3146170666461794e+01
REGION,SDSOV1F01X,2070, 1.3096440157340338e+01
REGION,SDSOV2F01X,2052, 5.0553670654403349e-01
REGION,SDSOV2F01X,2053, 9.5063879771484838e-01
REGION,SDSOV2F01X,2054, 1.3417381836058875e+00
REGION,SDSOV2F01X,2055, 1.6845926411599033e+00
REGION,SDSOV2F01X,2056, 1.9843563173183958e+00
REGION,SDSOV2F01X,2057, 2.2456428610033958e+00
REGION,SDSOV2F01X,2058, 2.4725819545593533e+00
REGION,SDSOV2F01X,2059, 2.6688699347172569e+00
REGION,SDSOV2F01X,2060, 2.8378151210003009e+00
REGION,SDSOV2F01X,2061, 2.9823784048891326e+00
REGION,SDSOV2F01X,2062, 3.1052095952187817e+00
REGION,SDSOV2F01X,2063, 3.2086799634786360e+00
REGION,SDSOV2F01X,2064, 3.2949113863039963e+00
REGION,SDSOV2F01X,2065, 3.3658024409125238e+00
REGION,SDSOV2F01X,2066, 3.4230517720461475e+00
REGION,SDSOV2F01X,2067, 3.4681790156755303e+00
REGION,SDSOV2F01X,2068, 3.5025435349012382e+00
REGION,SDSOV2F01X,2069, 3.5273611967812988e+00
REGION,SDSOV2F01X,2070, 3.5437193949023476e+00
REGION,ETELKEBP00,2019, 5.9966954705191009e+00
REGION,SSNGCCP02N,2050, 4.7702573076350374e-01
REGION,SSNGCCP02N,2051, 2.6829912077164821e-02
REGION,SSNGCCP02N,2063, 4.4260794991137366e-02
REGION,SSNGCCP02N,2064, 1.2221841856558154e-01
REGION,SSNGCCP02N,2065, 2.1623382306062269e-01
REGION,SSNGCCP02N,2066, 2.3404846254256556e-01
REGION,SSNGCCP02N,2067, 2.5286502456107912e-01
REGION,SSNGCCP02N,2068, 2.2483112842443143e-01
REGION,SSNGCCP02N,2069, 2.9748060588454878e-01
REGION,SSNGCCP02N,2070, 0.323132585897146
REGION,SSNGGCP01N,2050, 6.8058324814427348e-02
REGION,SSNGGCP01N,2051, 9.4980263427052580e-03
REGION,SSNGGCP01N,2052, 2.2532214213442456e-02
REGION,SSNGGCP01N,2053, 3.1902134625306919e-04
REGION,SSGOCVP02N,2049, 0.256788533470801
REGION,SSGOCVP02N,2050, 1.7905968478602133e-01
REGION,SSGOCVP02N,2051, 2.2732355346309707e-01
REGION,SSGOCVP02N,2052, 2.7729523943873197e-01
REGION,SSGOCVP02N,2053, 3.2910190237295439e-01
REGION,SSGOCVP02N,2054, 3.8600457309360581e-01
REGION,SSGOCVP02N,2055, 4.4301051154104193e-01
REGION,SSGOCVP02N,2056, 5.5607029545543341e-01
REGION,SSGOCVP02N,2057, 6.0408473157309583e-01
REGION,SSGOCVP02N,2058, 6.7589915908132447e-01
REGION,SSGOCVP02N,2059, 2.9872739651418845e-01
REGION,SSEL00T00X,2015, 3.1582096708682228e-02
REGION,SSEL00T00X,2020, 3.3170510679000675e-01
REGION,SSEL00T00X,2021, 2.6283292653337020e-02
REGION,SSEL00T00X,2022, 2.8447590687940068e-02
REGION,SSEL00T00X,2023, 2.5106732030111240e-02
REGION,SSEL00T00X,2024, 0.04033251618221
REGION,SSEL00T00X,2025, 3.5899030171691659e-02
REGION,SSEL00T00X,2026, 3.8678947478022037e-02
REGION,SSEL00T00X,2027, 4.1635331650589968e-02
REGION,SSEL00T00X,2028, 4.4775366647263413e-02
REGION,SSEL00T00X,2029, 4.8107785034521858e-02
REGION,SSEL00T00X,2030, 5.1649542901028994e-02
REGION,SSEL00T00X,2031, 6.1512830147862220e-02
REGION,SSEL00T00X,2032, 6.3835016469124414e-02
REGION,SSEL00T00X,2033, 6.8742955448130430e-02
REGION,SSEL00T00X,2034, 7.4011253931946366e-02
REGION,SSEL00T00X,2035, 0.0796656839131653
REGION,SSEL00T00X,2036, 8.5727478945653135e-02
REGION,SSEL00T00X,2037, 9.2222336831982152e-02
REGION,SSEL00T00X,2038, 9.9182487643282274e-02
REGION,SSEL00T00X,2039, 1.0664143445914052e-01
REGION,SSEL00T00X,2040, 1.1463636914020307e-01
REGION,SSEL00T00X,2041, 9.9702207467332965e-02
REGION,SSEL00TDTX,2015, 2.0566434429278940e-01
REGION,SSEL00TDTX,2020, 2.1600818310388008e+00
REGION,SSEL00TDTX,2021, 0.17115824193895
REGION,SSEL00TDTX,2022, 1.8525226933195818e-01
REGION,SSEL00TDTX,2023, 1.6349641469142862e-01
REGION,SSEL00TDTX,2024, 2.6264755537943846e-01
REGION,SSEL00TDTX,2025, 2.3377645154820123e-01
REGION,SSEL00TDTX,2026, 2.5187942537126312e-01
REGION,SSEL00TDTX,2027, 2.7113156109667730e-01
REGION,SSEL00TDTX,2028, 2.9157964105172784e-01
REGION,SSEL00TDTX,2029, 3.1328053218782204e-01
REGION,SSEL00TDTX,2030, 3.3634465348343962e-01
REGION,SSEL00TDTX,2031, 3.9238869514735192e-01
REGION,SSEL00TDTX,2032, 4.2324934189165941e-01
REGION,SSEL00TDTX,2033, 4.5639524633229206e-01
REGION,SSEL00TDTX,2034, 4.9202028881554127e-01
REGION,SSEL00TDTX,2035, 0.530305452823156
REGION,SSEL00TDTX,2036, 5.7140312932268456e-01
REGION,SSEL00TDTX,2037, 6.1549588986778592e-01
REGION,SSEL00TDTX,2038, 6.6281029134799985e-01
REGION,SSEL00TDTX,2039, 7.1358265177818270e-01
REGION,SSEL00TDTX,2040, 7.6807501363827679e-01
REGION,SSEL00TDTX,2041, 6.5610061961626187e-01
REGION,SSSOV1F01X,2064, 2.4458707447851840e+00
REGION,SSSOV1F01X,2065, 2.5858315842841924e+00
REGION,SSSOV1F01X,2066, 2.7324753729979663e+00
REGION,SSSOV1F01X,2067, 2.9152864961852285e+00
REGION,SSSOV1F01X,2068, 3.04655274528341
REGION,SSSOV1F01X,2069, 3.1741478481336172e+00
REGION,SSSOV1F01X,2070, 3.2418936390133561e+00
REGION,SSSOV2F01X,2052, 1.8987400569510512e-01
REGION,SSSOV2F01X,2053, 3.6911248780218470e-01
REGION,SSSOV2F01X,2054, 5.3844896786894092e-01
REGION,SSSOV2F01X,2055, 6.9861024617916945e-01
REGION,SSSOV2F01X,2056, 8.5032711988943377e-01
REGION,SSSOV2F01X,2057, 9.9428183103497181e-01
REGION,SSSOV2F01X,2058, 1.1310792691367140e+00
REGION,SSSOV2F01X,2059, 1.2612755665015265e+00
REGION,SSSOV2F01X,2060, 1.3854676513224782e+00
REGION,SSSOV2F01X,2061, 1.0376899267851609e+00
REGION,SSSOV2F01X,2062, 2.1580756125145362e+00
REGION,SSSOV2F01X,2063, 2.3764715926112161e+00
REGION,SSSOV2F01X,2070, 0.0609513376866918
